pair_id,model,calibration,held_out_year,horizon_min,actual,predicted,lower80,upper80,lower90,upper90,calibration_n
2023_2023-05-20_day1_032_h30,M2b_mean_solar,horizon_specific,2023,30,-2.7777777777777786,-0.7645719709719451,-3.000491172432456,1.0557766985002575,-4.366772256387783,2.0034233294084305,113
2023_2023-05-20_day1_000_h60,M2b_mean_solar,horizon_specific,2023,60,3.3333333333333357,2.5828167288655415,-1.0516861523998275,5.182024061694685,-2.513422582716439,6.256197623557378,100
2023_2023-05-20_day1_001_h60,M2b_mean_solar,horizon_specific,2023,60,3.333333333333332,2.63605602870353,-0.9984468525618388,5.235263361532674,-2.4601832828784502,6.309436923395367,100
2023_2023-05-20_day1_006_h60,M2b_mean_solar,horizon_specific,2023,60,6.111111111111111,2.7605676143525555,-0.8739352669128135,5.359774947181698,-2.335671697229425,6.433948509044392,100
2023_2023-05-20_day1_007_h60,M2b_mean_solar,horizon_specific,2023,60,6.666666666666671,2.6886738131706487,-0.9458290680947203,5.287881145999792,-2.4075654984113317,6.362054707862486,100
2023_2023-05-20_day1_008_h60,M2b_mean_solar,horizon_specific,2023,60,6.666666666666664,1.3076937840444185,-2.3268090972209503,3.906901116873562,-3.788545527537562,4.981074678736255,100
2023_2023-05-20_day1_009_h60,M2b_mean_solar,horizon_specific,2023,60,5.55555555555555,1.653803755548005,-1.980699125717364,4.253011088377148,-3.4424355560339754,5.3271846502398414,100
2023_2023-05-20_day1_010_h60,M2b_mean_solar,horizon_specific,2023,60,5.555555555555557,0.7967633306332869,-2.837739550632082,3.39597066346243,-4.299475980948694,4.470144225325123,100
2023_2023-05-20_day1_011_h60,M2b_mean_solar,horizon_specific,2023,60,5.0,2.101573712474324,-1.532929168791045,4.700781045303467,-2.9946655991076563,5.774954607166161,100
2023_2023-05-20_day1_012_h60,M2b_mean_solar,horizon_specific,2023,60,5.0,1.9776798906803967,-1.6568229905849723,4.57688722350954,-3.1185594209015837,5.651060785372234,100
2023_2023-05-20_day1_013_h60,M2b_mean_solar,horizon_specific,2023,60,3.888888888888893,1.0734661715485667,-2.5610367097168023,3.67267350437771,-4.022773140033413,4.746847066240404,100
2023_2023-05-20_day1_014_h60,M2b_mean_solar,horizon_specific,2023,60,2.7777777777777786,1.5605407263545223,-2.0739621549108467,4.1597480591836655,-3.535698585227458,5.23392162104636,100
2023_2023-05-20_day1_015_h60,M2b_mean_solar,horizon_specific,2023,60,2.7777777777777715,1.591986372233475,-2.042516509031894,4.191193705062618,-3.5042529393485053,5.2653672669253115,100
2023_2023-05-20_day1_016_h60,M2b_mean_solar,horizon_specific,2023,60,2.7777777777777786,1.3784798459648695,-2.2560230353004993,3.977687178794013,-3.717759465617111,5.051860740656706,100
2023_2023-05-20_day1_017_h60,M2b_mean_solar,horizon_specific,2023,60,2.2222222222222214,1.2495157690554444,-2.3849871122099247,3.8487231018845875,-3.846723542526536,4.922896663747281,100
2023_2023-05-20_day1_018_h60,M2b_mean_solar,horizon_specific,2023,60,1.6666666666666643,1.2058332542740184,-2.4286696269913506,3.8050405871031616,-3.890406057307962,4.879214148965856,100
2023_2023-05-20_day1_019_h60,M2b_mean_solar,horizon_specific,2023,60,0.5555555555555571,-0.3836915771070077,-4.018194458372377,2.2155157557221354,-5.479930888688988,3.289689317584829,100
2023_2023-05-20_day1_020_h60,M2b_mean_solar,horizon_specific,2023,60,-0.5555555555555571,-1.4519162963019054,-5.086419177567274,1.1472910365272377,-6.548155607883886,2.2214645983899315,100
2023_2023-05-20_day1_021_h60,M2b_mean_solar,horizon_specific,2023,60,0.0,-0.7946459853340357,-4.429148866599405,1.8045613474951074,-5.890885296916016,2.878734909357801,100
2023_2023-05-20_day1_022_h60,M2b_mean_solar,horizon_specific,2023,60,0.0,-0.8030343480236062,-4.437537229288975,1.796172984805537,-5.899273659605587,2.8703465466682307,100
2023_2023-05-20_day1_023_h60,M2b_mean_solar,horizon_specific,2023,60,0.0,-0.9325556993527956,-4.5670585806181645,1.6666516334763477,-6.028795010934776,2.7408251953390415,100
2023_2023-05-20_day1_024_h60,M2b_mean_solar,horizon_specific,2023,60,0.0,-0.4192994031965442,-4.053802284461913,2.179907929632599,-5.515538714778525,3.2540814914952927,100
2023_2023-05-20_day1_025_h60,M2b_mean_solar,horizon_specific,2023,60,-0.5555555555555571,-1.325857287062694,-4.960360168328063,1.2733500457664493,-6.422096598644674,2.3475236076291432,100
2023_2023-05-20_day1_026_h60,M2b_mean_solar,horizon_specific,2023,60,-0.5555555555555571,-1.3662673055439534,-5.000770186809323,1.2329400272851898,-6.462506617125934,2.3071135891478836,100
2023_2023-05-20_day1_027_h60,M2b_mean_solar,horizon_specific,2023,60,-2.7777777777777786,-1.5205906240256644,-5.155093505291033,1.0786167088034788,-6.616829935607645,2.1527902706661726,100
2023_2023-05-20_day1_028_h60,M2b_mean_solar,horizon_specific,2023,60,-2.7777777777777786,-1.6779484874343034,-5.312451368699673,0.9212588453948398,-6.774187799016284,1.9954324072575336,100
2023_2023-05-20_day1_029_h60,M2b_mean_solar,horizon_specific,2023,60,-3.8888888888888857,-1.0761075400928823,-4.710610421358251,1.5230997927362608,-6.172346851674863,2.5972733545989546,100
2023_2023-05-20_day1_030_h60,M2b_mean_solar,horizon_specific,2023,60,-5.0,-1.8889323935804048,-5.523435274845774,0.7102749392487384,-6.985171705162385,1.7844485011114322,100
2023_2023-05-20_day1_004_h90,M2b_mean_solar,horizon_specific,2023,90,6.666666666666664,4.754068797265553,0.7242614568932932,7.676717199520272,-0.9108434470713158,8.40554444359782,92
2023_2023-05-20_day1_005_h90,M2b_mean_solar,horizon_specific,2023,90,7.222222222222221,4.787915809537162,0.7581084691649016,7.710564211791881,-0.8769964347997075,8.43939145586943,92
2023_2023-05-20_day1_006_h90,M2b_mean_solar,horizon_specific,2023,90,8.88888888888889,3.6448102694314146,-0.38499707094084545,6.567458671686134,-2.0201019749054545,7.296285915763683,92
2023_2023-05-20_day1_007_h90,M2b_mean_solar,horizon_specific,2023,90,9.444444444444445,4.370549390872064,0.340742050499804,7.293197793126783,-1.294362853464805,8.022025037204331,92
2023_2023-05-20_day1_008_h90,M2b_mean_solar,horizon_specific,2023,90,9.444444444444445,1.9435666105898708,-2.0862407297823893,4.86621501284459,-3.7213456337469983,5.595042256922138,92
2023_2023-05-20_day1_009_h90,M2b_mean_solar,horizon_specific,2023,90,7.777777777777779,3.087725026745107,-0.9420823136271532,6.010373428999825,-2.5771872175917623,6.739200673077375,92
2023_2023-05-20_day1_010_h90,M2b_mean_solar,horizon_specific,2023,90,7.777777777777779,2.922094989587944,-1.107712350784316,5.844743391842663,-2.742817254748925,6.573570635920212,92
2023_2023-05-20_day1_011_h90,M2b_mean_solar,horizon_specific,2023,90,6.666666666666664,2.600398544048326,-1.429408796323934,5.523046946303046,-3.064513700288543,6.251874190380594,92
2023_2023-05-20_day1_012_h90,M2b_mean_solar,horizon_specific,2023,90,5.555555555555557,2.3968861273084774,-1.6329212130637827,5.319534529563196,-3.2680261170283917,6.048361773640745,92
2023_2023-05-20_day1_013_h90,M2b_mean_solar,horizon_specific,2023,90,5.0,3.0265175905343544,-1.0032897498379056,5.949165992789073,-2.6383946538025147,6.677993236866622,92
2023_2023-05-20_day1_014_h90,M2b_mean_solar,horizon_specific,2023,90,5.0,3.495123409009024,-0.5346839313632361,6.4177718112637425,-2.169788835327845,7.146599055341292,92
2023_2023-05-20_day1_015_h90,M2b_mean_solar,horizon_specific,2023,90,3.8888888888888857,1.790876703458228,-2.238930636914032,4.713525105712947,-3.874035540878641,5.442352349790496,92
2023_2023-05-20_day1_016_h90,M2b_mean_solar,horizon_specific,2023,90,2.2222222222222214,1.496915534404716,-2.532891805967544,4.419563936659435,-4.167996709932153,5.148391180736984,92
2023_2023-05-20_day1_017_h90,M2b_mean_solar,horizon_specific,2023,90,1.6666666666666643,1.3184415575466777,-2.7113657828255824,4.241089959801396,-4.346470686790191,4.969917203878945,92
2023_2023-05-20_day1_018_h90,M2b_mean_solar,horizon_specific,2023,90,1.6666666666666643,0.4009885307040242,-3.628818809668236,3.323636932958743,-5.263923713632845,4.052464177036292,92
2023_2023-05-20_day1_019_h90,M2b_mean_solar,horizon_specific,2023,90,1.1111111111111145,-0.5375627429360486,-4.567370083308308,2.3850856593186704,-6.202474987272918,3.113912903396219,92
2023_2023-05-20_day1_020_h90,M2b_mean_solar,horizon_specific,2023,90,-0.5555555555555571,-0.9168311053990874,-4.946638445771347,2.0058172968556316,-6.581743349735957,2.7346445409331803,92
2023_2023-05-20_day1_021_h90,M2b_mean_solar,horizon_specific,2023,90,-0.5555555555555571,-1.0357038281376765,-5.0655111685099365,1.8869445741170425,-6.700616072474546,2.6157718181945913,92
2023_2023-05-20_day1_022_h90,M2b_mean_solar,horizon_specific,2023,90,0.0,-1.0296349731312464,-5.0594423135035065,1.8930134291234726,-6.6945472174681155,2.6218406732010213,92
2023_2023-05-20_day1_023_h90,M2b_mean_solar,horizon_specific,2023,90,0.0,-1.1726068252445463,-5.202414165616807,1.7500415770101727,-6.837519069581416,2.4788688210877217,92
2023_2023-05-20_day1_024_h90,M2b_mean_solar,horizon_specific,2023,90,-0.5555555555555571,-0.6073056910921264,-4.637113031464386,2.3153427111625926,-6.272217935428996,3.0441699552401413,92
2023_2023-05-20_day1_025_h90,M2b_mean_solar,horizon_specific,2023,90,-3.3333333333333357,-1.620074449130836,-5.649881789503096,1.302573953123883,-7.284986693467705,2.031401197201432,92
2023_2023-05-20_day1_026_h90,M2b_mean_solar,horizon_specific,2023,90,-2.7777777777777786,-1.6444524485163856,-5.674259788888646,1.2781959537383334,-7.309364692853254,2.007023197815882,92
2023_2023-05-20_day1_027_h90,M2b_mean_solar,horizon_specific,2023,90,-3.8888888888888857,-0.9559366611552168,-4.985744001527477,1.9667117410995023,-6.620848905492086,2.695538985177051,92
2023_2023-05-20_day1_028_h90,M2b_mean_solar,horizon_specific,2023,90,-5.555555555555557,-1.9801761967505185,-6.009983537122778,0.9424722055042005,-7.645088441087387,1.6712994495817493,92
2023_2023-05-20_day1_002_h120,M2b_mean_solar,horizon_specific,2023,120,8.333333333333332,5.920995894757933,1.295154311915618,8.903482752612922,-0.183345849872242,9.600971080356791,90
2023_2023-05-20_day1_003_h120,M2b_mean_solar,horizon_specific,2023,120,8.888888888888886,5.994207590356282,1.3683660075139672,8.976694448211271,-0.11013415427389273,9.67418277595514,90
2023_2023-05-20_day1_004_h120,M2b_mean_solar,horizon_specific,2023,120,8.88888888888889,7.013901226962991,2.388059644120676,9.99638808481798,0.9095594823328161,10.693876412561849,90
2023_2023-05-20_day1_005_h120,M2b_mean_solar,horizon_specific,2023,120,11.111111111111114,7.082943793097899,2.4571022102555835,10.065430650952887,0.9786020484677236,10.762918978696757,90
2023_2023-05-20_day1_006_h120,M2b_mean_solar,horizon_specific,2023,120,11.666666666666668,4.111179219165257,-0.5146623636770578,7.093666077020247,-1.9931625254649177,7.791154404764114,90
2023_2023-05-20_day1_007_h120,M2b_mean_solar,horizon_specific,2023,120,11.666666666666671,5.900142858588712,1.2743012757463967,8.8826297164437,-0.2041988860414632,9.58011804418757,90
2023_2023-05-20_day1_008_h120,M2b_mean_solar,horizon_specific,2023,120,11.666666666666664,4.141433044954397,-0.4844085378879184,7.123919902809385,-1.9629086996757783,7.821408230553255,90
2023_2023-05-20_day1_009_h120,M2b_mean_solar,horizon_specific,2023,120,9.444444444444445,3.606586635063128,-1.0192549477791872,6.589073492918117,-2.497755109567047,7.286561820661985,90
2023_2023-05-20_day1_010_h120,M2b_mean_solar,horizon_specific,2023,120,8.333333333333336,3.442050208818659,-1.1837913740236563,6.424537066673648,-2.6622915358115162,7.122025394417516,90
2023_2023-05-20_day1_011_h120,M2b_mean_solar,horizon_specific,2023,120,7.7777777777777715,5.020238853024779,0.3943972701824636,8.002725710879767,-1.0841028916053963,8.700214038623637,90
2023_2023-05-20_day1_012_h120,M2b_mean_solar,horizon_specific,2023,120,7.777777777777779,4.809487230732765,0.18364564789045001,7.791974088587754,-1.29485451389741,8.489462416331623,90
2023_2023-05-20_day1_013_h120,M2b_mean_solar,horizon_specific,2023,120,6.111111111111114,3.6277713454408937,-0.9980702374014214,6.610258203295883,-2.4765703991892813,7.307746531039751,90
2023_2023-05-20_day1_014_h120,M2b_mean_solar,horizon_specific,2023,120,4.444444444444443,4.189502820411864,-0.43633876243045133,7.171989678266852,-1.9148389242183113,7.869478006010722,90
2023_2023-05-20_day1_015_h120,M2b_mean_solar,horizon_specific,2023,120,3.3333333333333286,2.2765119595277725,-2.3493296233145426,5.2589988173827615,-3.8278297851024026,5.95648714512663,90
2023_2023-05-20_day1_016_h120,M2b_mean_solar,horizon_specific,2023,120,2.2222222222222214,1.0279038824144986,-3.5979377004278166,4.010390740269488,-5.076437862215677,4.707879068013356,90
2023_2023-05-20_day1_017_h120,M2b_mean_solar,horizon_specific,2023,120,2.2222222222222214,1.7832490198001874,-2.842592563042128,4.765735877655176,-4.321092724829988,5.463224205399045,90
2023_2023-05-20_day1_018_h120,M2b_mean_solar,horizon_specific,2023,120,1.6666666666666643,1.6978401435522632,-2.928001439290052,4.680327001407252,-4.4065016010779114,5.377815329151121,90
2023_2023-05-20_day1_019_h120,M2b_mean_solar,horizon_specific,2023,120,0.5555555555555571,-0.3063745541572849,-4.9322161369996,2.676112303697704,-6.4107162987874595,3.3736006314415725,90
2023_2023-05-20_day1_020_h120,M2b_mean_solar,horizon_specific,2023,120,-0.5555555555555571,-0.6960648540523802,-5.321906436894695,2.286422003802609,-6.800406598682555,2.9839103315464772,90
2023_2023-05-20_day1_021_h120,M2b_mean_solar,horizon_specific,2023,120,-0.5555555555555571,-0.8422278801557241,-5.46806946299804,2.140258977699265,-6.9465696247859,2.8377473054431332,90
2023_2023-05-20_day1_022_h120,M2b_mean_solar,horizon_specific,2023,120,-0.5555555555555571,-0.8724190224189194,-5.498260605261235,2.1100678354360696,-6.976760767049095,2.807556163179938,90
2023_2023-05-20_day1_023_h120,M2b_mean_solar,horizon_specific,2023,120,-2.7777777777777786,-1.044973225428362,-5.670814808270677,1.937513632426627,-7.149314970058537,2.6350019601704955,90
2023_2023-05-20_day1_024_h120,M2b_mean_solar,horizon_specific,2023,120,-2.7777777777777786,-0.4091320632500053,-5.03497364609232,2.5733547946049837,-6.51347380788018,3.270843122348852,90
2023_2023-05-20_day1_025_h120,M2b_mean_solar,horizon_specific,2023,120,-4.444444444444443,-0.5978342971710044,-5.223675880013319,2.3846525606839846,-6.702176041801179,3.082140888427853,90
2023_2023-05-20_day1_026_h120,M2b_mean_solar,horizon_specific,2023,120,-5.555555555555557,-1.6093837519840777,-6.235225334826393,1.3731031058709113,-7.713725496614253,2.07059143361478,90
2024_2024-05-18_day1_000_h15,M2b_mean_solar,pooled,2024,15,1.1111111111111145,0.2714877138263454,-3.2231741562748315,3.1669180101575636,-4.382911964006807,4.2581874543810825,509
2024_2024-05-18_day1_001_h15,M2b_mean_solar,pooled,2024,15,0.5555555555555536,0.7532739327477657,-2.7413879373534114,3.6487042290789837,-3.9011257450853862,4.739973673302503,509
2024_2024-05-18_day1_002_h15,M2b_mean_solar,pooled,2024,15,1.1111111111111107,0.7907307840234562,-2.703931086077721,3.6861610803546743,-3.8636688938096957,4.777430524578193,509
2024_2024-05-18_day1_003_h15,M2b_mean_solar,pooled,2024,15,1.666666666666668,0.8046588369498696,-2.6900030331513074,3.7000891332810877,-3.8497408408832823,4.791358577504607,509
2024_2024-05-18_day1_004_h15,M2b_mean_solar,pooled,2024,15,1.666666666666668,1.2864332074476763,-2.208228662653501,4.181863503778894,-3.3679664703854755,5.273132948002414,509
2024_2024-05-18_day1_006_h15,M2b_mean_solar,pooled,2024,15,0.5555555555555571,0.8479284901488308,-2.6467333799523463,3.743358786480049,-3.806471187684321,4.834628230703568,509
2024_2024-05-18_day1_007_h15,M2b_mean_solar,pooled,2024,15,1.6666666666666643,1.374913286920047,-2.11974858318113,4.270343583251265,-3.279486390913105,5.361613027474784,509
2024_2024-05-18_day1_008_h15,M2b_mean_solar,pooled,2024,15,0.5555555555555571,0.8946524276835386,-2.6000094424176385,3.7900827240147565,-3.7597472501496134,4.881352168238276,509
2024_2024-05-18_day1_009_h15,M2b_mean_solar,pooled,2024,15,0.5555555555555571,-0.0546050572121956,-3.5492669273133726,2.8408252391190225,-4.7090047350453474,3.932094683342542,509
2024_2024-05-18_day1_010_h15,M2b_mean_solar,pooled,2024,15,2.2222222222222214,1.4049088952853306,-2.0897529748158465,4.3003391916165485,-3.2494907825478214,5.391608635840068,509
2024_2024-05-18_day1_011_h15,M2b_mean_solar,pooled,2024,15,-1.1111111111111145,0.4053918465168984,-3.0892700235842785,3.3008221428481166,-4.249007831316254,4.3920915870716355,509
2024_2024-05-18_day1_012_h15,M2b_mean_solar,pooled,2024,15,1.6666666666666714,0.971985742979524,-2.5226761271216533,3.8674160393107417,-3.682413934853628,4.9586854835342615,509
2024_2024-05-18_day1_013_h15,M2b_mean_solar,pooled,2024,15,1.6666666666666643,0.4585964018257209,-3.0360654682754564,3.3540266981569387,-4.195803276007431,4.4452961423804584,509
2024_2024-05-18_day1_014_h15,M2b_mean_solar,pooled,2024,15,-1.1111111111111072,0.4093494868351249,-3.0853123832660523,3.304779783166343,-4.245050190998027,4.396049227389862,509
2024_2024-05-18_day1_015_h15,M2b_mean_solar,pooled,2024,15,3.8888888888888857,0.9645221744710224,-2.5301396956301545,3.8599524708022406,-3.68987750336213,4.9512219150257595,509
2024_2024-05-18_day1_016_h15,M2b_mean_solar,pooled,2024,15,0.5555555555555571,0.3430530339836687,-3.1516088361175085,3.2384833303148866,-4.311346643849483,4.329752774538406,509
2024_2024-05-18_day1_017_h15,M2b_mean_solar,pooled,2024,15,0.0,0.3244240603510695,-3.1702378097501076,3.2198543566822875,-4.3299756174820825,4.311123800905807,509
2024_2024-05-18_day1_018_h15,M2b_mean_solar,pooled,2024,15,-0.5555555555555571,0.8141841799862024,-2.6804776901149747,3.7096144763174204,-3.8402154978469496,4.80088392054094,509
2024_2024-05-18_day1_019_h15,M2b_mean_solar,pooled,2024,15,2.2222222222222214,-0.1297971456338247,-3.6244590157350016,2.7656331506973935,-4.784196823466977,3.856902594920913,509
2024_2024-05-18_day1_020_h15,M2b_mean_solar,pooled,2024,15,1.6666666666666643,0.7213975893914498,-2.773264280709727,3.616827885722668,-3.933002088441702,4.708097329946187,509
2024_2024-05-18_day1_021_h15,M2b_mean_solar,pooled,2024,15,-1.1111111111111072,0.1637407568581057,-3.3309211132430714,3.0591710531893237,-4.490658920975046,4.150440497412843,509
2024_2024-05-18_day1_022_h15,M2b_mean_solar,pooled,2024,15,0.5555555555555571,0.6788811170568959,-2.8157807530442813,3.5743114133881138,-3.975518560776256,4.6655808576116335,509
2024_2024-05-18_day1_023_h15,M2b_mean_solar,pooled,2024,15,1.1111111111111072,-0.3307219718106272,-3.8253838419118043,2.564708324520591,-4.985121649643779,3.65597776874411,509
2024_2024-05-18_day1_024_h15,M2b_mean_solar,pooled,2024,15,1.1111111111111145,1.0436845659843228,-2.4509773041168543,3.9391148623155408,-3.610715111848829,5.0303843065390605,509
2024_2024-05-18_day1_025_h15,M2b_mean_solar,pooled,2024,15,-1.1111111111111145,0.5208466391429313,-2.973815230958246,3.416276935474149,-4.133553038690221,4.5075463796976685,509
2024_2024-05-18_day1_026_h15,M2b_mean_solar,pooled,2024,15,-1.6666666666666643,-0.4244392853950907,-3.919101155496268,2.4709910109361273,-5.078838963228243,3.5622604551596466,509
2024_2024-05-18_day1_027_h15,M2b_mean_solar,pooled,2024,15,2.2222222222222214,-0.4115862243377266,-3.9062480944389035,2.4838440719934916,-5.065985902170879,3.5751135162170105,509
2024_2024-05-18_day1_028_h15,M2b_mean_solar,pooled,2024,15,0.5555555555555571,0.4185255066169641,-3.076136363484213,3.313955802948182,-4.235874171216188,4.4052252471717015,509
2024_2024-05-18_day1_029_h15,M2b_mean_solar,pooled,2024,15,0.5555555555555571,-0.6002280066975114,-4.094889876798689,2.2952022896337065,-5.254627684530663,3.386471733857226,509
2024_2024-05-18_day1_030_h15,M2b_mean_solar,pooled,2024,15,-1.1111111111111145,0.2991975526019569,-3.19546431749922,3.194627848933175,-4.355202125231195,4.285897293156694,509
2024_2024-05-18_day1_031_h15,M2b_mean_solar,pooled,2024,15,-1.1111111111111145,-0.1584802537657467,-3.6531421238669237,2.7369500425654714,-4.812879931598899,3.8282194867889907,509
2024_2024-05-18_day1_032_h15,M2b_mean_solar,pooled,2024,15,-0.55555555555555,-0.1485279025690399,-3.643189772670217,2.746902393762178,-4.802927580402192,3.8381718379856973,509
2024_2024-05-18_day1_033_h15,M2b_mean_solar,pooled,2024,15,-1.1111111111111145,-0.1622923497703188,-3.656954219871496,2.733137946560899,-4.816692027603471,3.8244073907844185,509
2024_2024-05-18_day1_000_h30,M2b_mean_solar,pooled,2024,30,1.666666666666668,1.0625159709820815,-2.432145899119096,3.9579462673132992,-3.5918837068510703,5.049215711536819,509
2024_2024-05-18_day1_001_h30,M2b_mean_solar,pooled,2024,30,1.6666666666666643,1.6605904673624097,-1.8340714027387675,4.556020763693628,-2.9938092104707423,5.6472902079171465,509
2024_2024-05-18_day1_002_h30,M2b_mean_solar,pooled,2024,30,2.7777777777777786,1.750010919135199,-1.7446509509659782,4.645441215466417,-2.9043887586979533,5.736710659689936,509
2024_2024-05-18_day1_003_h30,M2b_mean_solar,pooled,2024,30,3.3333333333333357,2.3997069305141467,-1.0949549395870304,5.295137226845364,-2.2546927473190053,6.386406671068884,509
2024_2024-05-18_day1_006_h30,M2b_mean_solar,pooled,2024,30,2.2222222222222214,2.5277640765931455,-0.9668977935080316,5.423194372924364,-2.1266356012400065,6.514463817147883,509
2024_2024-05-18_day1_007_h30,M2b_mean_solar,pooled,2024,30,2.2222222222222214,2.611526686126017,-0.8831351839751602,5.506956982457234,-2.042872991707135,6.598226426680754,509
2024_2024-05-18_day1_008_h30,M2b_mean_solar,pooled,2024,30,1.1111111111111145,0.8052907473191518,-2.6893711227820254,3.7007210436503697,-3.8491089305140003,4.791990487873889,509
2024_2024-05-18_day1_009_h30,M2b_mean_solar,pooled,2024,30,2.7777777777777786,1.49574621590698,-1.998915654194197,4.391176512238198,-3.158653461926172,5.482445956461717,509
2024_2024-05-18_day1_010_h30,M2b_mean_solar,pooled,2024,30,1.1111111111111072,2.0790218810877747,-1.4156399890134024,4.974452177418993,-2.5753777967453773,6.065721621642512,509
2024_2024-05-18_day1_011_h30,M2b_mean_solar,pooled,2024,30,0.5555555555555571,1.4332551383839751,-2.0614067317172022,4.328685434715193,-3.2211445394491767,5.419954878938713,509
2024_2024-05-18_day1_012_h30,M2b_mean_solar,pooled,2024,30,3.3333333333333357,1.599649759459315,-1.895012110641862,4.495080055790533,-3.0547499183738367,5.586349500014053,509
2024_2024-05-18_day1_013_h30,M2b_mean_solar,pooled,2024,30,0.5555555555555571,0.9392992353502024,-2.5553626347509746,3.8347295316814205,-3.7151004424829495,4.92599897590494,509
2024_2024-05-18_day1_014_h30,M2b_mean_solar,pooled,2024,30,2.7777777777777786,1.4412183911891354,-2.0534434789120417,4.336648687520354,-3.2131812866440166,5.427918131743873,509
2024_2024-05-18_day1_015_h30,M2b_mean_solar,pooled,2024,30,4.444444444444443,1.5772204986644902,-1.917441371436687,4.472650794995708,-3.077179179168662,5.563920239219227,509
2024_2024-05-18_day1_016_h30,M2b_mean_solar,pooled,2024,30,0.5555555555555571,0.6741470275033817,-2.8205148425977953,3.5695773238346,-3.98025265032977,4.660846768058119,509
2024_2024-05-18_day1_017_h30,M2b_mean_solar,pooled,2024,30,-0.5555555555555571,1.2382795418039398,-2.2563823282972373,4.133709838135157,-3.416120136029212,5.224979282358677,509
2024_2024-05-18_day1_018_h30,M2b_mean_solar,pooled,2024,30,1.6666666666666643,0.6147443700932985,-2.8799175000078785,3.5101746664245166,-4.039655307739854,4.6014441106480355,509
2024_2024-05-18_day1_019_h30,M2b_mean_solar,pooled,2024,30,3.8888888888888857,0.6919533118310887,-2.8027085582700884,3.5873836081623067,-3.9624463660020632,4.678653052385826,509
2024_2024-05-18_day1_020_h30,M2b_mean_solar,pooled,2024,30,0.5555555555555571,1.0066077914923324,-2.4880540786088448,3.9020380878235503,-3.6477918863408196,4.993307532047069,509
2024_2024-05-18_day1_021_h30,M2b_mean_solar,pooled,2024,30,-0.55555555555555,0.8530791640991365,-2.6415827060020405,3.7485094604303546,-3.8013205137340154,4.8397789046538735,509
2024_2024-05-18_day1_022_h30,M2b_mean_solar,pooled,2024,30,1.6666666666666643,0.2850340546459685,-3.2096278154552085,3.1804643509771866,-4.369365623187184,4.2717337952007055,509
2024_2024-05-18_day1_023_h30,M2b_mean_solar,pooled,2024,30,2.2222222222222214,0.8304895765425061,-2.664172293558671,3.725919872873724,-3.823910101290646,4.8171893170972435,509
2024_2024-05-18_day1_024_h30,M2b_mean_solar,pooled,2024,30,0.0,1.8273535052718937,-1.6673083648292835,4.722783801603112,-2.8270461725612583,5.814053245826631,509
2024_2024-05-18_day1_025_h30,M2b_mean_solar,pooled,2024,30,-2.7777777777777786,-0.0853141921710293,-3.5799760622722063,2.8101161041601888,-4.739713870004182,3.901385548383708,509
2024_2024-05-18_day1_026_h30,M2b_mean_solar,pooled,2024,30,0.5555555555555571,-1.2344394905637075,-4.729101360664885,1.6609908057675105,-5.88883916839686,2.75226024999103,509
2024_2024-05-18_day1_027_h30,M2b_mean_solar,pooled,2024,30,2.7777777777777786,0.0102138806089532,-3.484447989492224,2.905644176940171,-4.644185797224199,3.9969136211636904,509
2024_2024-05-18_day1_028_h30,M2b_mean_solar,pooled,2024,30,1.1111111111111145,-0.3326932844708549,-3.827355154572032,2.562737011860363,-4.987092962304007,3.6540064560838825,509
2024_2024-05-18_day1_029_h30,M2b_mean_solar,pooled,2024,30,-0.5555555555555571,-0.4189098380147827,-3.91357170811596,2.4765204583164353,-5.073309515847935,3.5677899025399546,509
2024_2024-05-18_day1_030_h30,M2b_mean_solar,pooled,2024,30,-2.2222222222222285,0.0024442450297258,-3.492217625071451,2.897874541360944,-4.651955432803426,3.9891439855844633,509
2024_2024-05-18_day1_031_h30,M2b_mean_solar,pooled,2024,30,-1.6666666666666643,-0.5428392865491415,-4.037501156650318,2.3525910097820764,-5.197238964382294,3.4438604540055957,509
2024_2024-05-18_day1_032_h30,M2b_mean_solar,pooled,2024,30,-1.6666666666666643,-0.5283350652708713,-4.022996935372048,2.367095231060347,-5.182734743104024,3.458364675283866,509
2024_2024-05-18_day1_000_h60,M2b_mean_solar,pooled,2024,60,4.444444444444446,3.3448033220728624,-0.14985854802831478,6.24023361840408,-1.3095963557602897,7.3315030626276,509
2024_2024-05-18_day1_001_h60,M2b_mean_solar,pooled,2024,60,5.0,4.929509216428933,1.4348473463277558,7.824939512760151,0.2751095385957809,8.91620895698367,509
2024_2024-05-18_day1_004_h60,M2b_mean_solar,pooled,2024,60,5.555555555555554,5.981465314324432,2.486803444223255,8.87689561065565,1.3270656364912803,9.968165054879169,509
2024_2024-05-18_day1_005_h60,M2b_mean_solar,pooled,2024,60,4.444444444444443,5.257668230034271,1.7630063599330943,8.15309852636549,0.6032685522011194,9.244367970589009,509
2024_2024-05-18_day1_006_h60,M2b_mean_solar,pooled,2024,60,3.3333333333333357,3.872759009825859,0.37809713972468195,6.768189306157077,-0.7816406680072929,7.859458750380597,509
2024_2024-05-18_day1_007_h60,M2b_mean_solar,pooled,2024,60,5.0,4.848454199457429,1.3537923293562515,7.743884495788647,0.1940545216242766,8.835153940012166,509
