pair_id,year,horizon_min,current_track_temp_c,current_ambient_temp_c,thermal_gap_0_c,delta_ambient_temp_c,solar_elevation_mean_deg,actual_delta_track_temp_c,model_expected_delta_track_temp_c,deterministic_physical_delta_speed_mph,expected_delta_speed_mph,median_delta_speed_mph,lower_80_mph,upper_80_mph,lower_90_mph,upper_90_mph,p_improve,mc_sd_mph,n_mc,track_model,track_uncertainty,coefficient_uncertainty,performance_uncertainty,ambient_input_semantic
2023_2023-05-20_day1_033_h15,2023,15,40.55555555555556,19.444444444444443,21.11111111111111,-0.5555555555555536,36.086513592697706,-1.6666666666666714,-0.706080860707087,-0.08284956393319147,-0.08428222282295869,-0.08234049134298232,-0.8140287643813313,0.6637105094110376,-1.3145757857305995,1.130768233592817,0.4282,1.056149209879876,20000,M2b_mean_solar,horizon_specific_symmetrized_LOYO_residual,paired_bootstrap_draw,symmetrized_centered_LOYO_residual,realized_future_ambient_conditional_replay
2024_2024-05-18_day1_000_h15,2024,15,24.444444444444443,17.22222222222222,7.222222222222221,0.0,25.886853105760288,1.1111111111111145,0.29277888208971237,-0.011430332935907464,-0.00861571831962169,-0.008979276523297598,-0.7666264879455441,0.7508650798111959,-1.2256752959380166,1.2253767705760468,0.48875,1.0504474333417229,20000,M2b_mean_solar,horizon_specific_symmetrized_LOYO_residual,paired_bootstrap_draw,symmetrized_centered_LOYO_residual,realized_future_ambient_conditional_replay
2024_2024-05-18_day1_000_h30,2024,30,24.444444444444443,17.22222222222222,7.222222222222221,0.5555555555555571,27.32680641956117,1.666666666666668,1.0702454098910967,0.0686322747253168,0.06402602689600115,0.06660585208669406,-0.6559265685618049,0.7858513670604264,-1.1564412420373542,1.2579555339614241,0.55635,1.0425569520694606,20000,M2b_mean_solar,horizon_specific_symmetrized_LOYO_residual,paired_bootstrap_draw,symmetrized_centered_LOYO_residual,realized_future_ambient_conditional_replay
2024_2024-05-18_day1_000_h60,2024,60,24.444444444444443,17.22222222222222,7.222222222222221,1.666666666666668,30.207764528563818,4.444444444444446,3.2400149008616905,0.20475376031418588,0.20641469873458362,0.19918250672215973,-0.5567923228213495,0.9629396019070893,-1.0332007640328493,1.429979241314364,0.65785,1.064945391626755,20000,M2b_mean_solar,horizon_specific_symmetrized_LOYO_residual,paired_bootstrap_draw,symmetrized_centered_LOYO_residual,realized_future_ambient_conditional_replay
2024_2024-05-18_day1_000_h120,2024,120,24.444444444444443,17.22222222222222,7.222222222222221,5.0,35.89055276323204,10.0,10.774365325439618,0.5730997201960817,0.5621573169888067,0.5571355721363596,-0.22986125519933523,1.3927445739380504,-0.7138698371571751,1.8467237567161052,0.8458,1.0691622867828947,20000,M2b_mean_solar,horizon_specific_symmetrized_LOYO_residual,paired_bootstrap_draw,symmetrized_centered_LOYO_residual,realized_future_ambient_conditional_replay
2024_2024-05-18_day1_001_h15,2024,15,25.555555555555557,17.22222222222222,8.333333333333336,0.5555555555555571,28.763229573107473,0.5555555555555536,0.7470572537425464,0.08124981120661272,0.08830633826488472,0.07546772103037776,-0.6513533812647275,0.8112846627093485,-1.1015053662773708,1.2948366429892297,0.5678,1.0158730391868724,20000,M2b_mean_solar,horizon_specific_symmetrized_LOYO_residual,paired_bootstrap_draw,symmetrized_centered_LOYO_residual,realized_future_ambient_conditional_replay
2024_2024-05-18_day1_001_h30,2024,30,25.555555555555557,17.22222222222222,8.333333333333336,1.1111111111111107,30.204377862880268,1.6666666666666643,1.6434217191853893,0.15667054373348763,0.15221431167307367,0.1535330668732411,-0.5841531965764974,0.912066997325289,-1.0806474189022042,1.3885606323017368,0.62935,1.068551072165758,20000,M2b_mean_solar,horizon_specific_symmetrized_LOYO_residual,paired_bootstrap_draw,symmetrized_centered_LOYO_residual,realized_future_ambient_conditional_replay
2024_2024-05-18_day1_001_h60,2024,60,25.555555555555557,17.22222222222222,8.333333333333336,2.7777777777777786,33.079842974598236,5.0,4.804718273900772,0.36449753425537884,0.3642552328431188,0.36286260523320374,-0.39568380099369005,1.149430236626419,-0.895470690784035,1.5950490402457294,0.76575,1.0556306204194985,20000,M2b_mean_solar,horizon_specific_symmetrized_LOYO_residual,paired_bootstrap_draw,symmetrized_centered_LOYO_residual,realized_future_ambient_conditional_replay
2024_2024-05-18_day1_001_h120,2024,120,25.555555555555557,17.22222222222222,8.333333333333336,5.555555555555557,38.7076504399833,9.444444444444445,11.742591893674417,0.6457148960020502,0.6443381948712591,0.6309927263436074,-0.1528050665091042,1.5019151038543095,-0.6264893081622819,1.9298272348952616,0.86655,1.077702778400183,20000,M2b_mean_solar,horizon_specific_symmetrized_LOYO_residual,paired_bootstrap_draw,symmetrized_centered_LOYO_residual,realized_future_ambient_conditional_replay
2024_2024-05-18_day1_002_h15,2024,15,26.11111111111111,17.77777777777778,8.333333333333332,0.5555555555555536,31.644331176681145,1.1111111111111107,0.7923333319681642,0.07948219516662583,0.08076095958601366,0.07566997764815622,-0.6446814187889308,0.8169373277603761,-1.1291292939782074,1.309370553210577,0.5666,1.0538769025125598,20000,M2b_mean_solar,horizon_specific_symmetrized_LOYO_residual,paired_bootstrap_draw,symmetrized_centered_LOYO_residual,realized_future_ambient_conditional_replay
2024_2024-05-18_day1_002_h30,2024,30,26.11111111111111,17.77777777777778,8.333333333333332,1.1111111111111107,33.084140995911,2.7777777777777786,1.7446869621183028,0.1527170637785909,0.15823634145362417,0.14381571677712607,-0.5813886575936593,0.8953903329455593,-1.043925147697367,1.384174548594237,0.6253,1.0422403032543939,20000,M2b_mean_solar,horizon_specific_symmetrized_LOYO_residual,paired_bootstrap_draw,symmetrized_centered_LOYO_residual,realized_future_ambient_conditional_replay
2024_2024-05-18_day1_002_h90,2024,90,26.11111111111111,17.77777777777778,8.333333333333332,4.444444444444443,38.76692923057922,8.333333333333332,8.98920531163259,0.5323783107803659,0.5361461696613743,0.5208244824001003,-0.22688925931330609,1.3752637474445406,-0.7483237726344599,1.8242803730168338,0.83605,1.075939805895405,20000,M2b_mean_solar,horizon_specific_symmetrized_LOYO_residual,paired_bootstrap_draw,symmetrized_centered_LOYO_residual,realized_future_ambient_conditional_replay
2024_2024-05-18_day1_002_h120,2024,120,26.11111111111111,17.77777777777778,8.333333333333332,6.111111111111111,41.500600897747034,10.555555555555554,12.99921208215881,0.7070709431696538,0.7031902728419441,0.6892974164434913,-0.08333954439609693,1.5825527685251037,-0.5712721432628549,2.0209654110864506,0.8815,1.0657503330808054,20000,M2b_mean_solar,horizon_specific_symmetrized_LOYO_residual,paired_bootstrap_draw,symmetrized_centered_LOYO_residual,realized_future_ambient_conditional_replay
2024_2024-05-18_day1_003_h15,2024,15,27.22222222222222,18.333333333333332,8.88888888888889,0.5555555555555571,34.5252892856838,1.666666666666668,0.8098268098451313,0.07879923512895756,0.07480066430322983,0.07282686118707855,-0.6593724519194677,0.8035487391050458,-1.136789710436489,1.294473984642919,0.56585,1.0458850602329492,20000,M2b_mean_solar,horizon_specific_symmetrized_LOYO_residual,paired_bootstrap_draw,symmetrized_centered_LOYO_residual,realized_future_ambient_conditional_replay
2024_2024-05-18_day1_003_h30,2024,30,27.22222222222222,18.333333333333332,8.88888888888889,1.666666666666668,35.960944578171905,3.3333333333333357,2.375002846339904,0.23852455589269927,0.23763629994997376,0.23665715248218744,-0.48213237289519767,0.9638754870541304,-0.9779632352218913,1.4384654833494395,0.69025,1.0266352011644277,20000,M2b_mean_solar,horizon_specific_symmetrized_LOYO_residual,paired_bootstrap_draw,symmetrized_centered_LOYO_residual,realized_future_ambient_conditional_replay
2024_2024-05-18_day1_003_h90,2024,90,27.22222222222222,18.333333333333332,8.88888888888889,4.444444444444446,41.588752043556966,7.777777777777779,9.091784564510471,0.5283735307759414,0.5305544444258127,0.5213930997432054,-0.25498002878655596,1.3667330872038157,-0.7412273083870952,1.8215387616407588,0.8351,1.0858755110589735,20000,M2b_mean_solar,horizon_specific_symmetrized_LOYO_residual,paired_bootstrap_draw,symmetrized_centered_LOYO_residual,realized_future_ambient_conditional_replay
2024_2024-05-18_day1_003_h120,2024,120,27.22222222222222,18.333333333333332,8.88888888888889,6.111111111111111,44.25862841266919,10.0,13.124971674211558,0.7021611832963089,0.7022981178071298,0.6872139893988765,-0.10629718397645078,1.5593565915298218,-0.5863200923698326,2.0030099497007527,0.87715,1.0542583660569176,20000,M2b_mean_solar,horizon_specific_symmetrized_LOYO_residual,paired_bootstrap_draw,symmetrized_centered_LOYO_residual,realized_future_ambient_conditional_replay
2024_2024-05-18_day1_004_h15,2024,15,28.88888888888889,18.88888888888889,10.0,1.1111111111111107,37.400754397401755,1.666666666666668,1.2640908596813667,0.17147993840720022,0.17023266488972644,0.16130308890521158,-0.5915493056645902,0.899813884750482,-1.0557253348947377,1.3986662701435129,0.638,1.0560696439640083,20000,M2b_mean_solar,horizon_specific_symmetrized_LOYO_residual,paired_bootstrap_draw,symmetrized_centered_LOYO_residual,realized_future_ambient_conditional_replay
2024_2024-05-18_day1_004_h60,2024,60,28.88888888888889,18.88888888888889,10.0,3.333333333333332,41.64788733958187,5.555555555555554,5.886947953061481,0.4326619330643463,0.45202836076173536,0.43218136687428266,-0.29722637745216246,1.2854877688595074,-0.7937487487935269,1.7042663271764966,0.80165,1.0610187339712995,20000,M2b_mean_solar,horizon_specific_symmetrized_LOYO_residual,paired_bootstrap_draw,symmetrized_centered_LOYO_residual,realized_future_ambient_conditional_replay
2024_2024-05-18_day1_004_h90,2024,90,28.88888888888889,18.88888888888889,10.0,5.0,44.38155900674968,7.777777777777775,9.9353194907222,0.6058567727910422,0.6072689673387144,0.6037665063537732,-0.15736994325257783,1.4459901293303201,-0.6570624525156867,1.871785676403422,0.8623,1.0548832676017397,20000,M2b_mean_solar,horizon_specific_symmetrized_LOYO_residual,paired_bootstrap_draw,symmetrized_centered_LOYO_residual,realized_future_ambient_conditional_replay
2024_2024-05-18_day1_004_h120,2024,120,28.88888888888889,18.88888888888889,10.0,5.0,46.96844911331607,8.88888888888889,11.13652119773407,0.5589608514174547,0.5679081768071854,0.5459501207500559,-0.2495622047358473,1.4369011979711361,-0.7300546126394841,1.8944544905112097,0.83775,1.091471677546318,20000,M2b_mean_solar,horizon_specific_symmetrized_LOYO_residual,paired_bootstrap_draw,symmetrized_centered_LOYO_residual,realized_future_ambient_conditional_replay
2024_2024-05-18_day1_005_h60,2024,60,30.555555555555557,20.0,10.555555555555555,2.7777777777777786,44.46421715527493,4.444444444444443,5.195078316274008,0.34925755103885087,0.355982060403907,0.3470063155326334,-0.3824433799159255,1.128349534005593,-0.8897142772782466,1.5756658960095995,0.7593,1.0475638577959945,20000,M2b_mean_solar,horizon_specific_symmetrized_LOYO_residual,paired_bootstrap_draw,symmetrized_centered_LOYO_residual,realized_future_ambient_conditional_replay
2024_2024-05-18_day1_005_h90,2024,90,30.555555555555557,20.0,10.555555555555555,4.444444444444443,47.134093524387154,6.666666666666664,9.147453979189658,0.5262001501701112,0.5271298993858688,0.5172030045240479,-0.24553092744183913,1.3612943369389718,-0.737128382517111,1.7863896582870853,0.83485,1.053113974239108,20000,M2b_mean_solar,horizon_specific_symmetrized_LOYO_residual,paired_bootstrap_draw,symmetrized_centered_LOYO_residual,realized_future_ambient_conditional_replay
2024_2024-05-18_day1_005_h120,2024,120,30.555555555555557,20.0,10.555555555555555,5.0,49.61345106583468,9.444444444444445,11.251169177854717,0.5544848981866245,0.5405729965565599,0.5441876354780322,-0.2674610309359003,1.414253968466097,-0.7304163752551939,1.8280210189642125,0.8369,1.073194740028868,20000,M2b_mean_solar,horizon_specific_symmetrized_LOYO_residual,paired_bootstrap_draw,symmetrized_centered_LOYO_residual,realized_future_ambient_conditional_replay
2024_2024-05-18_day1_006_h15,2024,15,34.44444444444444,22.22222222222222,12.22222222222222,0.5555555555555571,48.71135009745504,0.5555555555555571,0.8660765490278524,0.07660319816813793,0.08237896716776025,0.07392593256317369,-0.6591419888317274,0.8071761731078996,-1.1303127896710041,1.2967201119146285,0.56705,1.0371920012900333,20000,M2b_mean_solar,horizon_specific_symmetrized_LOYO_residual,paired_bootstrap_draw,symmetrized_centered_LOYO_residual,realized_future_ambient_conditional_replay
2024_2024-05-18_day1_006_h30,2024,30,34.44444444444444,22.22222222222222,12.22222222222222,1.666666666666668,50.064347241417906,2.2222222222222214,2.527941571795081,0.23255369987238578,0.23280999379574732,0.23759403432101062,-0.5256084617847036,0.9737942067505946,-1.0000626203756915,1.433521498340902,0.6871,1.0445652239764627,20000,M2b_mean_solar,horizon_specific_symmetrized_LOYO_residual,paired_bootstrap_draw,symmetrized_centered_LOYO_residual,realized_future_ambient_conditional_replay
2024_2024-05-18_day1_006_h60,2024,60,34.44444444444444,22.22222222222222,12.22222222222222,1.666666666666668,52.65123734798429,3.3333333333333357,3.887715364812415,0.1794669913612599,0.17141127287187136,0.1779531236457019,-0.5826867178603916,0.9139809165770147,-1.0648472409773622,1.387969873238484,0.6464,1.0533393565713425,20000,M2b_mean_solar,horizon_specific_symmetrized_LOYO_residual,paired_bootstrap_draw,symmetrized_centered_LOYO_residual,realized_future_ambient_conditional_replay
2024_2024-05-18_day1_006_h90,2024,90,34.44444444444444,22.22222222222222,12.22222222222222,2.7777777777777786,54.99155193752165,4.444444444444443,6.74931650710117,0.28857878945585763,0.27500651519761526,0.28186772328223497,-0.4800252224897304,1.048412220792657,-0.9615363794100186,1.510475814953992,0.71445,1.0520859718719502,20000,M2b_mean_solar,horizon_specific_symmetrized_LOYO_residual,paired_bootstrap_draw,symmetrized_centered_LOYO_residual,realized_future_ambient_conditional_replay
2024_2024-05-18_day1_006_h120,2024,120,34.44444444444444,22.22222222222222,12.22222222222222,3.3333333333333357,56.92289750027235,7.777777777777779,8.587483410230966,0.3272307654871316,0.31793515944214507,0.3160124967619419,-0.4510642329027106,1.098604540922661,-0.9208223327477212,1.5626201256078198,0.7338,1.0495661848828381,20000,M2b_mean_solar,horizon_specific_symmetrized_LOYO_residual,paired_bootstrap_draw,symmetrized_centered_LOYO_residual,realized_future_ambient_conditional_replay
2024_2024-05-18_day1_007_h15,2024,15,35.0,22.77777777777778,12.22222222222222,1.1111111111111107,51.44502176462285,1.6666666666666643,1.3736730269225605,0.16720175875686147,0.15730019059097933,0.16265875938408642,-0.5908535948679942,0.8914795475474584,-1.0707167587105948,1.3808232493972723,0.63825,1.0437297275138573,20000,M2b_mean_solar,horizon_specific_symmetrized_LOYO_residual,paired_bootstrap_draw,symmetrized_centered_LOYO_residual,realized_future_ambient_conditional_replay
2024_2024-05-18_day1_007_h30,2024,30,35.0,22.77777777777778,12.22222222222222,1.6666666666666643,52.761900989772215,2.2222222222222214,2.6227995247004605,0.22885036589013807,0.23192120308182515,0.22471449398037696,-0.5362402719079725,0.9648064652742158,-1.0098367067535496,1.4565617375056163,0.68155,1.0666027443792039,20000,M2b_mean_solar,horizon_specific_symmetrized_LOYO_residual,paired_bootstrap_draw,symmetrized_centered_LOYO_residual,realized_future_ambient_conditional_replay
2024_2024-05-18_day1_007_h60,2024,60,35.0,22.77777777777778,12.22222222222222,2.2222222222222214,55.24125853121974,5.0,4.863346981288108,0.25179306787770334,0.26130666242475753,0.2506467269211192,-0.4923338658919695,1.0389684795389569,-0.9833599811611953,1.485069722438258,0.69895,1.043172901692008,20000,M2b_mean_solar,horizon_specific_symmetrized_LOYO_residual,paired_bootstrap_draw,symmetrized_centered_LOYO_residual,realized_future_ambient_conditional_replay
2024_2024-05-18_day1_007_h90,2024,90,35.0,22.77777777777778,12.22222222222222,2.7777777777777786,57.40229458617175,5.555555555555557,6.957414276774966,0.28045447812023877,0.2781432757947555,0.2826365547321349,-0.48149810066626036,1.0360272395312407,-0.9575644647606061,1.5065676770786707,0.7104,1.0428322257792653,20000,M2b_mean_solar,horizon_specific_symmetrized_LOYO_residual,paired_bootstrap_draw,symmetrized_centered_LOYO_residual,realized_future_ambient_conditional_replay
2024_2024-05-18_day1_007_h120,2024,120,35.0,22.77777777777778,12.22222222222222,2.7777777777777786,59.043251675585495,6.111111111111114,7.813893195019475,0.2470168233336451,0.25246044495312114,0.25120561560611643,-0.5273284762738041,1.0441116202557144,-0.9987269224726537,1.5068275496188304,0.6918,1.0626713514824049,20000,M2b_mean_solar,horizon_specific_symmetrized_LOYO_residual,paired_bootstrap_draw,symmetrized_centered_LOYO_residual,realized_future_ambient_conditional_replay
2024_2024-05-18_day1_008_h15,2024,15,36.666666666666664,23.88888888888889,12.777777777777777,0.5555555555555536,54.11489813373508,0.5555555555555571,0.9232121480771129,0.0743725764956853,0.05069822664114933,0.06466443020990946,-0.6886820203702765,0.7877264071752034,-1.156416567338823,1.2574383577479558,0.5551,1.0293778205119184,20000,M2b_mean_solar,horizon_specific_symmetrized_LOYO_residual,paired_bootstrap_draw,symmetrized_centered_LOYO_residual,realized_future_ambient_conditional_replay
2024_2024-05-18_day1_008_h30,2024,30,36.666666666666664,23.88888888888889,12.777777777777777,0.0,55.384909015152104,1.1111111111111145,0.8989056774246407,-0.03509403102301863,-0.04010202584707563,-0.0336405134308181,-0.7660015536740287,0.6847391325711132,-1.2315618995801842,1.1611700419918025,0.46975,1.0392531488125003,20000,M2b_mean_solar,horizon_specific_symmetrized_LOYO_residual,paired_bootstrap_draw,symmetrized_centered_LOYO_residual,realized_future_ambient_conditional_replay
2024_2024-05-18_day1_008_h60,2024,60,36.666666666666664,23.88888888888889,12.777777777777777,1.1111111111111107,57.72522360468946,2.2222222222222214,3.3600137278274067,0.08965335303363337,0.10188645404204034,0.09162757212492369,-0.6329185781651646,0.8584400217378338,-1.1097205733665998,1.3377096812163847,0.5784,1.044426240007416,20000,M2b_mean_solar,horizon_specific_symmetrized_LOYO_residual,paired_bootstrap_draw,symmetrized_centered_LOYO_residual,realized_future_ambient_conditional_replay
2024_2024-05-18_day1_008_h90,2024,90,36.666666666666664,23.88888888888889,12.777777777777777,1.666666666666668,59.65656916744017,5.555555555555557,5.242074730286941,0.12659166663925817,0.12091369604582669,0.12610993967844641,-0.6352569116991603,0.8654477049900008,-1.089477418791072,1.3458628737688094,0.6018,1.0232303863600147,20000,M2b_mean_solar,horizon_specific_symmetrized_LOYO_residual,paired_bootstrap_draw,symmetrized_centered_LOYO_residual,realized_future_ambient_conditional_replay
2024_2024-05-18_day1_008_h120,2024,120,36.666666666666664,23.88888888888889,12.777777777777777,2.2222222222222214,60.93911004875274,8.333333333333336,6.8728488866292885,0.17334042932178478,0.16697312884270077,0.1774442334773896,-0.6015841565052137,0.9237891949960986,-1.0641579527095573,1.3955945933778222,0.6386,1.0502332443492932,20000,M2b_mean_solar,horizon_specific_symmetrized_LOYO_residual,paired_bootstrap_draw,symmetrized_centered_LOYO_residual,realized_future_ambient_conditional_replay
2024_2024-05-18_day1_009_h15,2024,15,37.22222222222222,24.444444444444443,12.77777777777778,-0.5555555555555536,56.70178824030147,0.5555555555555571,0.03459025901625795,-0.11176598520655043,-0.11712200909207425,-0.11396392333855392,-0.8512474802688423,0.6321687600361684,-1.3346284485833357,1.1104910521923481,0.39925,1.039193851965602,20000,M2b_mean_solar,horizon_specific_symmetrized_LOYO_residual,paired_bootstrap_draw,symmetrized_centered_LOYO_residual,realized_future_ambient_conditional_replay
2024_2024-05-18_day1_009_h30,2024,30,37.22222222222222,24.444444444444443,12.77777777777778,0.5555555555555571,57.911134900331966,2.7777777777777786,1.5740602714020784,0.04896292028272403,0.04915065845840358,0.051150054239367373,-0.6874718608957524,0.7737858478867935,-1.1514854827263892,1.2503081723039058,0.541,1.0299790021183928,20000,M2b_mean_solar,horizon_specific_symmetrized_LOYO_residual,paired_bootstrap_draw,symmetrized_centered_LOYO_residual,realized_future_ambient_conditional_replay
2024_2024-05-18_day1_009_h60,2024,60,37.22222222222222,24.444444444444443,12.77777777777778,1.1111111111111145,60.07217095528398,3.3333333333333357,3.530674615458339,0.08299060894896576,0.07002618304258626,0.07716013455052519,-0.6863709995456091,0.8018328852778543,-1.1479161972319982,1.301547179881984,0.56545,1.0513760462784374,20000,M2b_mean_solar,horizon_specific_symmetrized_LOYO_residual,paired_bootstrap_draw,symmetrized_centered_LOYO_residual,realized_future_ambient_conditional_replay
2024_2024-05-18_day1_009_h90,2024,90,37.22222222222222,24.444444444444443,12.77777777777778,1.1111111111111145,61.71312804469771,3.888888888888893,4.535135266839555,0.043775623276646275,0.06443547965416092,0.051237487525432286,-0.6975835300721905,0.8462010590236178,-1.1547428581271633,1.3049582848909451,0.54105,1.0503798515313063,20000,M2b_mean_solar,horizon_specific_symmetrized_LOYO_residual,paired_bootstrap_draw,symmetrized_centered_LOYO_residual,realized_future_ambient_conditional_replay
2024_2024-05-18_day1_009_h120,2024,120,37.22222222222222,24.444444444444443,12.77777777777778,1.666666666666668,62.569771741036064,8.333333333333336,6.051116704930024,0.09500598988795195,0.10219281003220922,0.09640239914661819,-0.6912302398527241,0.8816573783039131,-1.1283676962224631,1.353539790139182,0.5753,1.0501109973252165,20000,M2b_mean_solar,horizon_specific_symmetrized_LOYO_residual,paired_bootstrap_draw,symmetrized_centered_LOYO_residual,realized_future_ambient_conditional_replay
2024_2024-05-18_day1_010_h15,2024,15,37.77777777777778,23.88888888888889,13.88888888888889,1.1111111111111107,59.181145781748995,2.2222222222222214,1.4119040158582739,0.16570918890727002,0.16079654774114677,0.165111233967041,-0.5614541885595645,0.8849946844713021,-1.044430796931,1.3749640702192736,0.6376,1.0334021193817928,20000,M2b_mean_solar,horizon_specific_symmetrized_LOYO_residual,paired_bootstrap_draw,symmetrized_centered_LOYO_residual,realized_future_ambient_conditional_replay
2024_2024-05-18_day1_010_h30,2024,30,37.77777777777778,23.88888888888889,13.88888888888889,1.1111111111111107,60.31211371125585,1.1111111111111072,2.1304774701480165,0.13765547901257863,0.13207626485562612,0.13626358235426422,-0.6060925040209232,0.8705409943890001,-1.0685938821844623,1.3503842797222654,0.6146,1.0295553680511231,20000,M2b_mean_solar,horizon_specific_symmetrized_LOYO_residual,paired_bootstrap_draw,symmetrized_centered_LOYO_residual,realized_future_ambient_conditional_replay
2024_2024-05-18_day1_010_h60,2024,60,37.77777777777778,23.88888888888889,13.88888888888889,1.666666666666668,62.243459274006554,4.444444444444443,4.2571239100658405,0.16504497215182096,0.17040154686570705,0.1661358917593967,-0.588198478608503,0.9393566787109989,-1.0658634011883943,1.4100616474829486,0.63375,1.044571045394085,20000,M2b_mean_solar,horizon_specific_symmetrized_LOYO_residual,paired_bootstrap_draw,symmetrized_centered_LOYO_residual,realized_future_ambient_conditional_replay
2024_2024-05-18_day1_010_h90,2024,90,37.77777777777778,23.88888888888889,13.88888888888889,2.2222222222222214,63.52600015531912,7.222222222222221,6.17854494282626,0.20044663718670325,0.19299143566576277,0.19803966748562962,-0.5605865288060977,0.9613525927445618,-1.0485324851995999,1.4335145505761449,0.6557,1.061023864083307,20000,M2b_mean_solar,horizon_specific_symmetrized_LOYO_residual,paired_bootstrap_draw,symmetrized_centered_LOYO_residual,realized_future_ambient_conditional_replay
2024_2024-05-18_day1_010_h120,2024,120,37.77777777777778,23.88888888888889,13.88888888888889,2.2222222222222214,63.90274079189314,7.777777777777779,6.8734376833357,0.17331744220489365,0.17363724278655404,0.17362542830953487,-0.5747661111497313,0.9167060955922758,-1.0356710016781518,1.3886541008551883,0.6417,1.0099396345386156,20000,M2b_mean_solar,horizon_specific_symmetrized_LOYO_residual,paired_bootstrap_draw,symmetrized_centered_LOYO_residual,realized_future_ambient_conditional_replay
2024_2024-05-18_day1_011_h15,2024,15,40.0,25.0,15.0,0.0,61.52146037128635,-1.1111111111111145,0.4638465389395627,-0.018108957631797262,-0.022876555799301944,-0.01673146902037371,-0.7574640633810107,0.7060817204022258,-1.2247890684110183,1.1763097337525603,0.48045,1.0368331085399878,20000,M2b_mean_solar,horizon_specific_symmetrized_LOYO_residual,paired_bootstrap_draw,symmetrized_centered_LOYO_residual,realized_future_ambient_conditional_replay
2024_2024-05-18_day1_011_h30,2024,30,40.0,25.0,15.0,0.5555555555555571,62.55152849673151,0.5555555555555571,1.5085707841625606,0.05151968475154995,0.05430012088143591,0.05464458918581151,-0.6747689838095096,0.7744743878258595,-1.1432805337344474,1.2642031684805335,0.5484,1.033681654074866,20000,M2b_mean_solar,horizon_specific_symmetrized_LOYO_residual,paired_bootstrap_draw,symmetrized_centered_LOYO_residual,realized_future_ambient_conditional_replay
2024_2024-05-18_day1_011_h60,2024,60,40.0,25.0,15.0,0.5555555555555571,64.19248558614524,1.1111111111111145,2.6055251415557446,0.008693667277186845,0.016524487453905688,0.017011397247091702,-0.7341630333983372,0.7709820329028285,-1.2248421525575006,1.253645617984951,0.51345,1.0637486891695616,20000,M2b_mean_solar,horizon_specific_symmetrized_LOYO_residual,paired_bootstrap_draw,symmetrized_centered_LOYO_residual,realized_future_ambient_conditional_replay
2024_2024-05-18_day1_011_h90,2024,90,40.0,25.0,15.0,1.1111111111111107,65.04912928248359,5.555555555555557,4.259088796585191,0.05455270883100127,0.05628298823342019,0.05046704178761949,-0.7034928758517497,0.8093039802674811,-1.174425903937434,1.2939968608063905,0.5424,1.0606973948903562,20000,M2b_mean_solar,horizon_specific_symmetrized_LOYO_residual,paired_bootstrap_draw,symmetrized_centered_LOYO_residual,realized_future_ambient_conditional_replay
2024_2024-05-18_day1_011_h120,2024,120,40.0,25.0,15.0,1.666666666666668,64.91955768876133,5.0,5.700590497577128,0.10869082680039305,0.11119576673888161,0.10697127572220104,-0.677309137379102,0.881196847904503,-1.1406195868965714,1.3724020921258928,0.5865,1.0520731393825071,20000,M2b_mean_solar,horizon_specific_symmetrized_LOYO_residual,paired_bootstrap_draw,symmetrized_centered_LOYO_residual,realized_future_ambient_conditional_replay
2024_2024-05-18_day1_012_h15,2024,15,38.888888888888886,25.0,13.888888888888886,0.5555555555555571,63.68249642623836,1.6666666666666714,1.01800482505,0.07067179094055151,0.08060272975509308,0.07149240211717822,-0.6622873790878592,0.8207466902164873,-1.1213031181841446,1.302199352760119,0.5643,1.0468506086791762,20000,M2b_mean_solar,horizon_specific_symmetrized_LOYO_residual,paired_bootstrap_draw,symmetrized_centered_LOYO_residual,realized_future_ambient_conditional_replay
2024_2024-05-18_day1_012_h30,2024,30,38.888888888888886,25.0,13.888888888888886,0.5555555555555571,64.58377386354391,3.3333333333333357,1.6943666965176996,0.0442660566169252,0.05141054545051361,0.04501175644839216,-0.7013610017438638,0.7645753254271064,-1.1589513289359743,1.247373364726972,0.5387,1.0200812513539175,20000,M2b_mean_solar,horizon_specific_symmetrized_LOYO_residual,paired_bootstrap_draw,symmetrized_centered_LOYO_residual,realized_future_ambient_conditional_replay
2024_2024-05-18_day1_012_h60,2024,60,38.888888888888886,25.0,13.888888888888886,1.1111111111111107,65.86631474485648,6.111111111111114,3.7332685314589176,0.07508117267354977,0.059737353468184845,0.07545309825004967,-0.6919577603695622,0.80766833374831,-1.1656853306217825,1.2662321511405281,0.56295,1.0461642447824986,20000,M2b_mean_solar,horizon_specific_symmetrized_LOYO_residual,paired_bootstrap_draw,symmetrized_centered_LOYO_residual,realized_future_ambient_conditional_replay
2024_2024-05-18_day1_012_h90,2024,90,38.888888888888886,25.0,13.888888888888886,1.1111111111111107,66.24305538143048,6.666666666666671,4.644156471435457,0.039519344078123964,0.03024401647590605,0.04412805530375054,-0.736911887720314,0.7917346507928537,-1.2201322685363523,1.275046399825555,0.53835,1.0565116332236062,20000,M2b_mean_solar,horizon_specific_symmetrized_LOYO_residual,paired_bootstrap_draw,symmetrized_centered_LOYO_residual,realized_future_ambient_conditional_replay
