json_path,value,endpoint
$[8226].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/56790-12-14 01-26 2024 Boost Mobile Gold Coast 500 - 2024 Porsche Paynter Dixon Carrera Cup Aust - Race 2.zip,/replays
$[8226].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/56790-12-14 01-26 2024 Boost Mobile Gold Coast 500 - 2024 Porsche Paynter Dixon Carrera Cup Aust - Race 2.json,/replays
$[8226].series,2024 Boost Mobile Gold Coast 500,/replays
$[8233].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2025-06-01 14-33 IndyCar - INDY NXT by Firestone Detroit Grand Prix - Race.zip,/replays
$[8233].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2025-06-01 14-33 IndyCar - INDY NXT by Firestone Detroit Grand Prix - Race.json,/replays
$[8233].series,IndyCar,/replays
$[8233].description,INDY NXT by Firestone Detroit Grand Prix - Race,/replays
$[8241].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2026-07-20 18-57 IndyCar - Borchetta Bourbon Music City Grand Prix - Race.zip,/replays
$[8241].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2026-07-20 18-57 IndyCar - Borchetta Bourbon Music City Grand Prix - Race.json,/replays
$[8241].series,IndyCar,/replays
$[8242].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2024-03-09 18-57 IndyCar - INDY NXT - Practice 2.zip,/replays
$[8242].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2024-03-09 18-57 IndyCar - INDY NXT - Practice 2.json,/replays
$[8242].series,IndyCar,/replays
$[8242].description,INDY NXT - Practice 2,/replays
$[8243].description,AutoNation IndyCar iRacing Challenge: CoTA,/replays
$[8244].description,AutoNation IndyCar iRacing Challenge: CoT - Race,/replays
$[8246].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2026-02-12 01-12 NASCAR Cup Series - DAYTONA 500 Busch Pole Qualifying - Final Round - Qualifying.zip,/replays
$[8246].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2026-02-12 01-12 NASCAR Cup Series - DAYTONA 500 Busch Pole Qualifying - Final Round - Qualifying.json,/replays
$[8246].description,DAYTONA 500 Busch Pole Qualifying - Final Round - Qualifying,/replays
$[8258].series,IndyCar,/replays
$[8269].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2024-07-06 18-02 IndyCar - INDY NXT by Firestone Grand Prix at Mid-Ohio - Qualifications - Group 2.zip,/replays
$[8269].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2024-07-06 18-02 IndyCar - INDY NXT by Firestone Grand Prix at Mid-Ohio - Qualifications - Group 2.json,/replays
$[8269].series,IndyCar,/replays
$[8269].description,INDY NXT by Firestone Grand Prix at Mid-Ohio - Qualifications - Group 2,/replays
$[8284].series,IndyCar,/replays
$[8295].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2026-08-23 10-03 Goodyear Mini Challenge Supported by Mini Spares - Miglia _ Libre - Brands Hatch Indy - Race 9.zip,/replays
$[8295].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2026-08-23 10-03 Goodyear Mini Challenge Supported by Mini Spares - Miglia _ Libre - Brands Hatch Indy - Race 9.json,/replays
$[8295].description,Brands Hatch Indy - Race 9,/replays
$[8297].series,IndyCar,/replays
$[8298].series,IndyCar,/replays
$[8299].series,IndyCar,/replays
$[8313].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2025-08-23 17-57 IndyCar - Snap-On Milwaukee Mile 250 - Qualifications.zip,/replays
$[8313].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2025-08-23 17-57 IndyCar - Snap-On Milwaukee Mile 250 - Qualifications.json,/replays
$[8313].series,IndyCar,/replays
$[8317].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2026-07-10 23-22 2026 NTI Townsville 500 - 2026 TOYOTA GAZOO Racing Australia GR CUP - Race 1.zip,/replays
$[8317].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2026-07-10 23-22 2026 NTI Townsville 500 - 2026 TOYOTA GAZOO Racing Australia GR CUP - Race 1.json,/replays
$[8317].series,2026 NTI Townsville 500,/replays
$[8338].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2026-08-08 15-57 IndyCar - INDY NXT By Firestone GP of Portland - Practice 2.zip,/replays
$[8338].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2026-08-08 15-57 IndyCar - INDY NXT By Firestone GP of Portland - Practice 2.json,/replays
$[8338].series,IndyCar,/replays
$[8338].description,INDY NXT By Firestone GP of Portland - Practice 2,/replays
$[8342].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2026-03-01 17-26 IndyCar - Firestone Grand Prix of St Petersburg - Race.zip,/replays
$[8342].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2026-03-01 17-26 IndyCar - Firestone Grand Prix of St Petersburg - Race.json,/replays
$[8342].series,IndyCar,/replays
$[8348].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2023-04-23 12-22 Britcar Trophy - Brands Hatch Indy - Qualifying - Race 12.zip,/replays
$[8348].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2023-04-23 12-22 Britcar Trophy - Brands Hatch Indy - Qualifying - Race 12.json,/replays
$[8348].description,Brands Hatch Indy - Qualifying - Race 12,/replays
$[8361].series,IndyCar,/replays
$[8363].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2026-08-30 17-17 IndyCar - SNAP-ON Milwaukee Mile 250 - Race 2.zip,/replays
$[8363].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2026-08-30 17-17 IndyCar - SNAP-ON Milwaukee Mile 250 - Race 2.json,/replays
$[8363].series,IndyCar,/replays
$[8374].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2025-06-21 14-57 IndyCar - XPEL Grand Prix at Road America - Practice 2.zip,/replays
$[8374].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2025-06-21 14-57 IndyCar - XPEL Grand Prix at Road America - Practice 2.json,/replays
$[8374].series,IndyCar,/replays
$[8380].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2024-05-26 20-41 IndyCar - 108th Running of the Indianapolis 500 - Race.zip,/replays
$[8380].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2024-05-26 20-41 IndyCar - 108th Running of the Indianapolis 500 - Race.json,/replays
$[8380].series,IndyCar,/replays
$[8380].description,108th Running of the Indianapolis 500 - Race,/replays
$[8388].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2026-07-10 06-12 2026 NTI Townsville 500 - 2026 Repco Supercars Championship - Race 20.zip,/replays
$[8388].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2026-07-10 06-12 2026 NTI Townsville 500 - 2026 Repco Supercars Championship - Race 20.json,/replays
$[8388].series,2026 NTI Townsville 500,/replays
$[8397].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2026-08-23 11-16 Sanwa Trophy - Pre 66 Minis - Brands Hatch Indy - Race 11.zip,/replays
$[8397].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2026-08-23 11-16 Sanwa Trophy - Pre 66 Minis - Brands Hatch Indy - Race 11.json,/replays
$[8397].description,Brands Hatch Indy - Race 11,/replays
$[8405].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2026-09-05 20-27 IndyCar - Mission Foods Grand Prix of Monterey - Qualifications - Segment 3 _ Firestone Fast 6.zip,/replays
$[8405].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2026-09-05 20-27 IndyCar - Mission Foods Grand Prix of Monterey - Qualifications - Segment 3 _ Firestone Fast 6.json,/replays
$[8405].series,IndyCar,/replays
$[8425].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2024-07-06 14-47 IndyCar - Honda Indy 200 at Mid-Ohio - Practice 2.zip,/replays
$[8425].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2024-07-06 14-47 IndyCar - Honda Indy 200 at Mid-Ohio - Practice 2.json,/replays
$[8425].series,IndyCar,/replays
$[8425].description,Honda Indy 200 at Mid-Ohio - Practice 2,/replays
$[8434].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2024-09-14 14-57 IndyCar - Big Machine Music City Grand Prix - Practice 1.zip,/replays
$[8434].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2024-09-14 14-57 IndyCar - Big Machine Music City Grand Prix - Practice 1.json,/replays
$[8434].series,IndyCar,/replays
$[8435].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/57672-11-19 21-17 2025 AIRTOUCH 500 AT THE BEND - 2025 Trico Trans Am Series - Race 3.zip,/replays
$[8435].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/57672-11-19 21-17 2025 AIRTOUCH 500 AT THE BEND - 2025 Trico Trans Am Series - Race 3.json,/replays
$[8435].series,2025 AIRTOUCH 500 AT THE BEND,/replays
$[8455].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2023-07-08 01-18 2023 NTI Townsville 500 - 2023 Toyota GAZOO Racing Australia 86 Series - Race 2.zip,/replays
$[8455].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2023-07-08 01-18 2023 NTI Townsville 500 - 2023 Toyota GAZOO Racing Australia 86 Series - Race 2.json,/replays
$[8455].series,2023 NTI Townsville 500,/replays
$[8483].id,8f4a58211f99423da564833e05500014,/replays
$[8483].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/8f4a58211f99423da564833e05500014.zip,/replays
$[8483].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/8f4a58211f99423da564833e05500014.json,/replays
$[8483].series,IndyCar,/replays
$[8496].series,IndyCar,/replays
$[8496].description,Honda Indy Grand Prix of Alabama - Practice 2,/replays
$[8497].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2026-09-12 23-25 2026 AIRTOUCH 500 AT THE BEND - 2026 Battery World Aussie Racing Cars Series - Race 3.zip,/replays
$[8497].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2026-09-12 23-25 2026 AIRTOUCH 500 AT THE BEND - 2026 Battery World Aussie Racing Cars Series - Race 3.json,/replays
$[8497].series,2026 AIRTOUCH 500 AT THE BEND,/replays
$[8502].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2026-08-23 15-41 Mighty Minis - Brands Hatch Indy - Race 17.zip,/replays
$[8502].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2026-08-23 15-41 Mighty Minis - Brands Hatch Indy - Race 17.json,/replays
$[8502].description,Brands Hatch Indy - Race 17,/replays
$[8511].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2024-04-26 18-27 IndyCar - Barber Motorsports Park - Practice 1.zip,/replays
$[8511].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2024-04-26 18-27 IndyCar - Barber Motorsports Park - Practice 1.json,/replays
$[8511].series,IndyCar,/replays
$[8512].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2025-05-03 15-27 IndyCar - Children's of Alabama Indy Grand Prix - Practice 2.zip,/replays
$[8512].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2025-05-03 15-27 IndyCar - Children's of Alabama Indy Grand Prix - Practice 2.json,/replays
$[8512].series,IndyCar,/replays
$[8512].description,Children's of Alabama Indy Grand Prix - Practice 2,/replays
$[8548].series,IndyCar,/replays
$[8557].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2024-06-01 11-57 IndyCar - INDY NXT by Firestone Detroit Grand Prix - Practice 2.zip,/replays
$[8557].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2024-06-01 11-57 IndyCar - INDY NXT by Firestone Detroit Grand Prix - Practice 2.json,/replays
$[8557].series,IndyCar,/replays
$[8557].description,INDY NXT by Firestone Detroit Grand Prix - Practice 2,/replays
$[8558].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2024-04-27 19-27 IndyCar - Barber Motorsports Park - Qualifications - Segment 3 _ Firestone Fast 6.zip,/replays
$[8558].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2024-04-27 19-27 IndyCar - Barber Motorsports Park - Qualifications - Segment 3 _ Firestone Fast 6.json,/replays
$[8558].series,IndyCar,/replays
$[8563].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/56677-09-12 10-15 Coppa Shell - Indianapolis Motor Speedway - Ferrari Challenge North America - Qualifying 2.zip,/replays
$[8563].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/56677-09-12 10-15 Coppa Shell - Indianapolis Motor Speedway - Ferrari Challenge North America - Qualifying 2.json,/replays
$[8563].description,Indianapolis Motor Speedway - Ferrari Challenge North America - Qualifying 2,/replays
$[8564].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/56677-10-01 04-17 Trofeo Pirelli  - Indianapolis Motor Speedway - Ferrari Challenge North America - Qualifying 2.zip,/replays
$[8564].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/56677-10-01 04-17 Trofeo Pirelli  - Indianapolis Motor Speedway - Ferrari Challenge North America - Qualifying 2.json,/replays
$[8564].description,Indianapolis Motor Speedway - Ferrari Challenge North America - Qualifying 2,/replays
$[8571].series,IndyCar,/replays
$[8571].description,Bommarito Automotive Group 500 - Race,/replays
$[8575].series,IndyCar,/replays
$[8580].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2023-05-21 19-57 IndyCar - Indianapolis 500 - Qualifying.zip,/replays
$[8580].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2023-05-21 19-57 IndyCar - Indianapolis 500 - Qualifying.json,/replays
$[8580].series,IndyCar,/replays
$[8580].description,Indianapolis 500 - Qualifying,/replays
$[8584].series,IndyCar,/replays
$[8585].series,IndyCar,/replays
$[8586].series,IndyCar,/replays
$[8587].series,IndyCar,/replays
$[8609].startTime,1593885005,/replays
$[8658].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2024-07-05 19-17 IndyCar - Honda Indy 200 at Mid-Ohio - Practice 1.zip,/replays
$[8658].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2024-07-05 19-17 IndyCar - Honda Indy 200 at Mid-Ohio - Practice 1.json,/replays
$[8658].series,IndyCar,/replays
$[8658].description,Honda Indy 200 at Mid-Ohio - Practice 1,/replays
$[8662].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2026-02-20 05-17 2026 Dunlop Sydney 500 - 2026 Repco Supercars Championship - Qualifying - Race 1.zip,/replays
$[8662].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2026-02-20 05-17 2026 Dunlop Sydney 500 - 2026 Repco Supercars Championship - Qualifying - Race 1.json,/replays
$[8662].series,2026 Dunlop Sydney 500,/replays
$[8663].startTime,1725008275,/replays
$[8667].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2025-07-12 14-42 IndyCar - SUKUP INDYCAR Race Weekend - Practice 1.zip,/replays
$[8667].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2025-07-12 14-42 IndyCar - SUKUP INDYCAR Race Weekend - Practice 1.json,/replays
$[8667].series,IndyCar,/replays
$[8667].description,SUKUP INDYCAR Race Weekend - Practice 1,/replays
$[8672].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2024-10-25 04-27 2024 Boost Mobile Gold Coast 500 - 2024 Tyrepower V8 SuperUte Series - Race 1.zip,/replays
$[8672].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2024-10-25 04-27 2024 Boost Mobile Gold Coast 500 - 2024 Tyrepower V8 SuperUte Series - Race 1.json,/replays
$[8672].series,2024 Boost Mobile Gold Coast 500,/replays
$[8673].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/56786-03-14 03-07 2024 Boost Mobile Gold Coast 500 - Battery World Aussie Racing Cars Super Series - Race 1.zip,/replays
$[8673].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/56786-03-14 03-07 2024 Boost Mobile Gold Coast 500 - Battery World Aussie Racing Cars Super Series - Race 1.json,/replays
$[8673].series,2024 Boost Mobile Gold Coast 500,/replays
$[8684].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2023-04-23 13-27 CTCRC Pre 66 Classic Saloon & Historic Touring Car - Brands Hatch Indy - Race 10.zip,/replays
$[8684].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2023-04-23 13-27 CTCRC Pre 66 Classic Saloon & Historic Touring Car - Brands Hatch Indy - Race 10.json,/replays
$[8684].description,Brands Hatch Indy - Race 10,/replays
$[8685].series,IndyCar,/replays
$[8685].description,Honda Indy 200 at Mid-Ohio - Practice 1,/replays
$[8686].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2023-06-17 13-47 IndyCar - INDY NXT by Firestone GP at Road America - Practice 2.zip,/replays
$[8686].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2023-06-17 13-47 IndyCar - INDY NXT by Firestone GP at Road America - Practice 2.json,/replays
$[8686].series,IndyCar,/replays
$[8686].description,INDY NXT by Firestone GP at Road America - Practice 2,/replays
$[8688].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2023-07-07 00-07 2023 NTI Townsville 500 - 2023 Repco Supercars Championship - Practice 1.zip,/replays
$[8688].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2023-07-07 00-07 2023 NTI Townsville 500 - 2023 Repco Supercars Championship - Practice 1.json,/replays
$[8688].series,2023 NTI Townsville 500,/replays
$[8690].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2025-06-28 18-12 Trofeo Pirelli - Indianapolis Motor Speedway - Ferrari Challenge North America - Race 1 - P _ P-AM.zip,/replays
$[8690].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2025-06-28 18-12 Trofeo Pirelli - Indianapolis Motor Speedway - Ferrari Challenge North America - Race 1 - P _ P-AM.json,/replays
$[8690].description,Indianapolis Motor Speedway - Ferrari Challenge North America - Race 1 - P / P-AM,/replays
$[8705].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2024-10-27 04-12 2024 Boost Mobile Gold Coast 500 - 2024 Repco Supercars Championship - Race 22.zip,/replays
$[8705].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2024-10-27 04-12 2024 Boost Mobile Gold Coast 500 - 2024 Repco Supercars Championship - Race 22.json,/replays
$[8705].series,2024 Boost Mobile Gold Coast 500,/replays
$[8726].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2026-02-21 22-07 2026 Dunlop Sydney 500 - 2026 TOYOTA GAZOO Racing Australia GR Cup - Race 2.zip,/replays
