year,file,page,line_no,section,section_length_miles,section_rank,car_number,driver_name,cet,session_elapsed,session_elapsed_s,reported_section_value,lap_number,raw_line,driver_key,car_key,entrant_key,elapsed_order_within_year
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,23,16,PI to PO,0.441951,10,15,"Rahal, Graham",D/H/F,56:33.3886,3393.3886,0.074,4,"10 15 Rahal, Graham D/H/F 56:33.3886 0.074 4",rahalgraham,15,rahalgraham__15,901
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,24,7,PO to SF,2.312879,1,27,"Rossi, Alexander",D/H/F,00:42.8862,42.8862,194.15,4,"1 27 Rossi, Alexander D/H/F 00:42.8862 194.150 4",rossialexander,27,rossialexander__27,785
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,24,8,PO to SF,2.312879,2,28,"Hunter-Reay, Ryan",D/H/F,00:43.0394,43.0394,193.459,4,"2 28 Hunter-Reay, Ryan D/H/F 00:43.0394 193.459 4",hunterreayryan,28,hunterreayryan__28,786
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,24,9,PO to SF,2.312879,3,19,"Claman De Melo, Zachary (R)",D/H/F,00:43.5164,43.5164,191.339,0,"3 19 Claman De Melo, Zachary (R) D/H/F 00:43.5164 191.339 0",clamandemelozachary,19,clamandemelozachary__19,787
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,24,10,PO to SF,2.312879,4,98,"Andretti, Marco",D/H/F,00:43.8402,43.8402,189.925,0,"4 98 Andretti, Marco D/H/F 00:43.8402 189.925 0",andrettimarco,98,andrettimarco__98,788
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,24,11,PO to SF,2.312879,5,15,"Rahal, Graham",D/H/F,00:43.8973,43.8973,189.678,0,"5 15 Rahal, Graham D/H/F 00:43.8973 189.678 0",rahalgraham,15,rahalgraham__15,789
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,24,12,PO to SF,2.312879,6,64,"Servia, Oriol",D/H/F,00:43.9861,43.9861,189.295,3,"6 64 Servia, Oriol D/H/F 00:43.9861 189.295 3",serviaoriol,64,serviaoriol__64,790
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,24,13,PO to SF,2.312879,7,30,"Sato, Takuma",D/H/F,00:44.0721,44.0721,188.926,0,"7 30 Sato, Takuma D/H/F 00:44.0721 188.926 0",satotakuma,30,satotakuma__30,791
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,24,14,PO to SF,2.312879,8,26,"Veach, Zach",D/H/F,00:44.9027,44.9027,185.431,0,"8 26 Veach, Zach D/H/F 00:44.9027 185.431 0",veachzach,26,veachzach__26,793
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,24,15,PO to SF,2.312879,9,9,"Dixon, Scott",D/H/F,00:45.0168,45.0168,184.961,0,"9 9 Dixon, Scott D/H/F 00:45.0168 184.961 0",dixonscott,9,dixonscott__9,794
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,24,16,PO to SF,2.312879,10,29,"Munoz, Carlos",D/H/F,00:45.0265,45.0265,184.921,0,"10 29 Munoz, Carlos D/H/F 00:45.0265 184.921 0",munozcarlos,29,munozcarlos__29,795
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,24,17,PO to SF,2.312879,11,17,"Daly, Conor",D/H/F,00:45.1777,45.1777,184.303,0,"11 17 Daly, Conor D/H/F 00:45.1777 184.303 0",dalyconor,17,dalyconor__17,796
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,24,18,PO to SF,2.312879,12,5,"Hinchcliffe, James",D/H/F,00:45.4236,45.4236,183.305,0,"12 5 Hinchcliffe, James D/H/F 00:45.4236 183.305 0",hinchcliffejames,5,hinchcliffejames__5,797
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,24,19,PO to SF,2.312879,13,60,"Harvey, Jack",D/H/F,00:45.7518,45.7518,181.99,0,"13 60 Harvey, Jack D/H/F 00:45.7518 181.990 0",harveyjack,60,harveyjack__60,798
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,24,20,PO to SF,2.312879,14,6,"Wickens, Robert (R)",D/H/F,00:46.0062,46.0062,180.984,0,"14 6 Wickens, Robert (R) D/H/F 00:46.0062 180.984 0",wickensrobert,6,wickensrobert__6,800
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,24,21,PO to SF,2.312879,15,22,"Pagenaud, Simon",D/C/F,00:46.7147,46.7147,178.239,0,"15 22 Pagenaud, Simon D/C/F 00:46.7147 178.239 0",pagenaudsimon,22,pagenaudsimon__22,801
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,24,22,PO to SF,2.312879,16,12,"Power, Will",D/C/F,00:46.7912,46.7912,177.947,0,"16 12 Power, Will D/C/F 00:46.7912 177.947 0",powerwill,12,powerwill__12,802
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,24,23,PO to SF,2.312879,17,25,"Wilson, Stefan",D/H/F,00:47.0153,47.0153,177.099,0,"17 25 Wilson, Stefan D/H/F 00:47.0153 177.099 0",wilsonstefan,25,wilsonstefan__25,804
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,24,24,PO to SF,2.312879,18,18,"Bourdais, Sebastien",D/H/F,00:47.1127,47.1127,176.733,0,"18 18 Bourdais, Sebastien D/H/F 00:47.1127 176.733 0",bourdaissebastien,18,bourdaissebastien__18,805
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,24,25,PO to SF,2.312879,19,21,"Pigot, Spencer",D/C/F,00:47.2636,47.2636,176.169,0,"19 21 Pigot, Spencer D/C/F 00:47.2636 176.169 0",pigotspencer,21,pigotspencer__21,806
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,24,26,PO to SF,2.312879,20,23,"Kimball, Charlie",D/C/F,00:47.2721,47.2721,176.137,0,"20 23 Kimball, Charlie D/C/F 00:47.2721 176.137 0",kimballcharlie,23,kimballcharlie__23,807
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,24,27,PO to SF,2.312879,21,1,"Newgarden, Josef",D/C/F,00:47.4665,47.4665,175.416,0,"21 1 Newgarden, Josef D/C/F 00:47.4665 175.416 0",newgardenjosef,1,newgardenjosef__1,808
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,24,28,PO to SF,2.312879,22,88,"Chaves, Gabby",D/C/F,00:47.5067,47.5067,175.267,0,"22 88 Chaves, Gabby D/C/F 00:47.5067 175.267 0",chavesgabby,88,chavesgabby__88,809
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,24,29,PO to SF,2.312879,23,63,"Mann, Pippa",D/H/F,00:47.5691,47.5691,175.037,4,"23 63 Mann, Pippa D/H/F 00:47.5691 175.037 4",mannpippa,63,mannpippa__63,810
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,24,30,PO to SF,2.312879,24,14,"Kanaan, Tony",D/C/F,00:48.2976,48.2976,172.397,0,"24 14 Kanaan, Tony D/C/F 00:48.2976 172.397 0",kanaantony,14,kanaantony__14,812
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,24,31,PO to SF,2.312879,25,10,"Jones, Ed",D/H/F,00:48.4087,48.4087,172.001,0,"25 10 Jones, Ed D/H/F 00:48.4087 172.001 0",jonesed,10,jonesed__10,814
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,24,32,PO to SF,2.312879,26,66,"Hildebrand, JR",D/C/F,00:48.4864,48.4864,171.726,0,"26 66 Hildebrand, JR D/C/F 00:48.4864 171.726 0",hildebrandjr,66,hildebrandjr__66,815
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,24,33,PO to SF,2.312879,27,32,"Kaiser, Kyle (R)",D/C/F,00:48.4963,48.4963,171.691,0,"27 32 Kaiser, Kyle (R) D/C/F 00:48.4963 171.691 0",kaiserkyle,32,kaiserkyle__32,816
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,24,34,PO to SF,2.312879,28,24,"Karam, Sage",D/C/F,00:48.5210,48.521,171.603,0,"28 24 Karam, Sage D/C/F 00:48.5210 171.603 0",karamsage,24,karamsage__24,817
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,24,35,PO to SF,2.312879,29,7,"Howard, Jay",D/H/F,00:48.5895,48.5895,171.361,0,"29 7 Howard, Jay D/H/F 00:48.5895 171.361 0",howardjay,7,howardjay__7,818
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,24,36,PO to SF,2.312879,30,13,"Patrick, Danica",D/C/F,00:48.6500,48.65,171.148,0,"30 13 Patrick, Danica D/C/F 00:48.6500 171.148 0",patrickdanica,13,patrickdanica__13,819
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,24,37,PO to SF,2.312879,31,59,"Chilton, Max",D/C/F,00:48.9807,48.9807,169.993,0,"31 59 Chilton, Max D/C/F 00:48.9807 169.993 0",chiltonmax,59,chiltonmax__59,821
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,24,38,PO to SF,2.312879,32,20,"Carpenter, Ed",D/C/F,00:49.4382,49.4382,168.42,0,"32 20 Carpenter, Ed D/C/F 00:49.4382 168.420 0",carpentered,20,carpentered__20,824
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,24,39,PO to SF,2.312879,33,3,"Castroneves, Helio",D/C/F,00:49.5926,49.5926,167.895,0,"33 3 Castroneves, Helio D/C/F 00:49.5926 167.895 0",castroneveshelio,3,castroneveshelio__3,826
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,24,40,PO to SF,2.312879,34,33,"Davison, James",D/C/F,00:50.0808,50.0808,166.259,0,"34 33 Davison, James D/C/F 00:50.0808 166.259 0",davisonjames,33,davisonjames__33,828
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,24,41,PO to SF,2.312879,35,4,"Leist, Matheus (R)",D/C/F,00:50.5687,50.5687,164.654,0,"35 4 Leist, Matheus (R) D/C/F 00:50.5687 164.654 0",leistmatheus,4,leistmatheus__4,831
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,25,7,SF to PI,2.300095,1,98,"Andretti, Marco",D/H/F,00:47.0033,47.0033,176.165,4,"1 98 Andretti, Marco D/H/F 00:47.0033 176.165 4",andrettimarco,98,andrettimarco__98,803
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,25,8,SF to PI,2.300095,2,7,"Howard, Jay",D/H/F,00:47.8761,47.8761,172.954,4,"2 7 Howard, Jay D/H/F 00:47.8761 172.954 4",howardjay,7,howardjay__7,811
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,25,9,SF to PI,2.300095,3,59,"Chilton, Max",D/C/F,00:48.3941,48.3941,171.102,4,"3 59 Chilton, Max D/C/F 00:48.3941 171.102 4",chiltonmax,59,chiltonmax__59,813
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,25,10,SF to PI,2.300095,4,1,"Newgarden, Josef",D/C/F,00:48.8787,48.8787,169.406,4,"4 1 Newgarden, Josef D/C/F 00:48.8787 169.406 4",newgardenjosef,1,newgardenjosef__1,820
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,25,11,SF to PI,2.300095,5,64,"Servia, Oriol",D/H/F,00:49.2682,49.2682,168.067,7,"5 64 Servia, Oriol D/H/F 00:49.2682 168.067 7",serviaoriol,64,serviaoriol__64,822
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,25,12,SF to PI,2.300095,6,19,"Claman De Melo, Zachary (R)",D/H/F,00:49.3882,49.3882,167.658,4,"6 19 Claman De Melo, Zachary (R) D/H/F 00:49.3882 167.658 4",clamandemelozachary,19,clamandemelozachary__19,823
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,25,13,SF to PI,2.300095,7,17,"Daly, Conor",D/H/F,00:49.5701,49.5701,167.043,4,"7 17 Daly, Conor D/H/F 00:49.5701 167.043 4",dalyconor,17,dalyconor__17,825
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,25,14,SF to PI,2.300095,8,22,"Pagenaud, Simon",D/C/F,00:49.9849,49.9849,165.657,4,"8 22 Pagenaud, Simon D/C/F 00:49.9849 165.657 4",pagenaudsimon,22,pagenaudsimon__22,827
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,25,15,SF to PI,2.300095,9,32,"Kaiser, Kyle (R)",D/C/F,00:50.4150,50.415,164.244,4,"9 32 Kaiser, Kyle (R) D/C/F 00:50.4150 164.244 4",kaiserkyle,32,kaiserkyle__32,829
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,25,16,SF to PI,2.300095,10,25,"Wilson, Stefan",D/H/F,00:50.5640,50.564,163.76,4,"10 25 Wilson, Stefan D/H/F 00:50.5640 163.760 4",wilsonstefan,25,wilsonstefan__25,830
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,25,17,SF to PI,2.300095,11,26,"Veach, Zach",D/H/F,00:50.7271,50.7271,163.233,4,"11 26 Veach, Zach D/H/F 00:50.7271 163.233 4",veachzach,26,veachzach__26,832
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,25,18,SF to PI,2.300095,12,21,"Pigot, Spencer",D/C/F,00:51.2886,51.2886,161.446,4,"12 21 Pigot, Spencer D/C/F 00:51.2886 161.446 4",pigotspencer,21,pigotspencer__21,833
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,25,19,SF to PI,2.300095,13,88,"Chaves, Gabby",D/C/F,00:51.5832,51.5832,160.524,4,"13 88 Chaves, Gabby D/C/F 00:51.5832 160.524 4",chavesgabby,88,chavesgabby__88,834
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,25,20,SF to PI,2.300095,14,6,"Wickens, Robert (R)",D/H/F,00:51.8901,51.8901,159.575,6,"14 6 Wickens, Robert (R) D/H/F 00:51.8901 159.575 6",wickensrobert,6,wickensrobert__6,835
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,25,21,SF to PI,2.300095,15,10,"Jones, Ed",D/H/F,00:52.1216,52.1216,158.866,4,"15 10 Jones, Ed D/H/F 00:52.1216 158.866 4",jonesed,10,jonesed__10,836
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,25,22,SF to PI,2.300095,16,27,"Rossi, Alexander",D/H/F,00:52.7339,52.7339,157.021,4,"16 27 Rossi, Alexander D/H/F 00:52.7339 157.021 4",rossialexander,27,rossialexander__27,837
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,25,23,SF to PI,2.300095,17,24,"Karam, Sage",D/C/F,00:52.9570,52.957,156.36,4,"17 24 Karam, Sage D/C/F 00:52.9570 156.360 4",karamsage,24,karamsage__24,838
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,25,24,SF to PI,2.300095,18,28,"Hunter-Reay, Ryan",D/H/F,00:52.9731,52.9731,156.312,4,"18 28 Hunter-Reay, Ryan D/H/F 00:52.9731 156.312 4",hunterreayryan,28,hunterreayryan__28,839
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,25,25,SF to PI,2.300095,19,18,"Bourdais, Sebastien",D/H/F,00:53.0147,53.0147,156.19,4,"19 18 Bourdais, Sebastien D/H/F 00:53.0147 156.190 4",bourdaissebastien,18,bourdaissebastien__18,840
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,25,26,SF to PI,2.300095,20,14,"Kanaan, Tony",D/C/F,00:53.3314,53.3314,155.262,4,"20 14 Kanaan, Tony D/C/F 00:53.3314 155.262 4",kanaantony,14,kanaantony__14,841
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,25,27,SF to PI,2.300095,21,5,"Hinchcliffe, James",D/H/F,00:53.4030,53.403,155.054,4,"21 5 Hinchcliffe, James D/H/F 00:53.4030 155.054 4",hinchcliffejames,5,hinchcliffejames__5,842
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,25,28,SF to PI,2.300095,22,20,"Carpenter, Ed",D/C/F,00:53.7865,53.7865,153.948,4,"22 20 Carpenter, Ed D/C/F 00:53.7865 153.948 4",carpentered,20,carpentered__20,843
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,25,29,SF to PI,2.300095,23,33,"Davison, James",D/C/F,00:54.1432,54.1432,152.934,4,"23 33 Davison, James D/C/F 00:54.1432 152.934 4",davisonjames,33,davisonjames__33,844
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,25,30,SF to PI,2.300095,24,13,"Patrick, Danica",D/C/F,00:54.3233,54.3233,152.427,4,"24 13 Patrick, Danica D/C/F 00:54.3233 152.427 4",patrickdanica,13,patrickdanica__13,845
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,25,31,SF to PI,2.300095,25,66,"Hildebrand, JR",D/C/F,00:54.6228,54.6228,151.591,4,"25 66 Hildebrand, JR D/C/F 00:54.6228 151.591 4",hildebrandjr,66,hildebrandjr__66,846
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,25,32,SF to PI,2.300095,26,12,"Power, Will",D/C/F,00:54.7500,54.75,151.239,4,"26 12 Power, Will D/C/F 00:54.7500 151.239 4",powerwill,12,powerwill__12,847
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,25,33,SF to PI,2.300095,27,4,"Leist, Matheus (R)",D/C/F,00:54.8162,54.8162,151.056,4,"27 4 Leist, Matheus (R) D/C/F 00:54.8162 151.056 4",leistmatheus,4,leistmatheus__4,848
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,25,34,SF to PI,2.300095,28,60,"Harvey, Jack",D/H/F,00:56.0623,56.0623,147.699,9,"28 60 Harvey, Jack D/H/F 00:56.0623 147.699 9",harveyjack,60,harveyjack__60,849
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,25,35,SF to PI,2.300095,29,15,"Rahal, Graham",D/H/F,00:56.4535,56.4535,146.675,4,"29 15 Rahal, Graham D/H/F 00:56.4535 146.675 4",rahalgraham,15,rahalgraham__15,850
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,25,36,SF to PI,2.300095,30,63,"Mann, Pippa",D/H/F,00:56.6030,56.603,146.288,9,"30 63 Mann, Pippa D/H/F 00:56.6030 146.288 9",mannpippa,63,mannpippa__63,851
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,25,37,SF to PI,2.300095,31,29,"Munoz, Carlos",D/H/F,00:56.9272,56.9272,145.455,4,"31 29 Munoz, Carlos D/H/F 00:56.9272 145.455 4",munozcarlos,29,munozcarlos__29,852
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,25,38,SF to PI,2.300095,32,3,"Castroneves, Helio",D/C/F,00:57.4664,57.4664,144.09,4,"32 3 Castroneves, Helio D/C/F 00:57.4664 144.090 4",castroneveshelio,3,castroneveshelio__3,853
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,25,39,SF to PI,2.300095,33,30,"Sato, Takuma",D/H/F,00:57.5560,57.556,143.866,4,"33 30 Sato, Takuma D/H/F 00:57.5560 143.866 4",satotakuma,30,satotakuma__30,854
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,25,40,SF to PI,2.300095,34,23,"Kimball, Charlie",D/C/F,01:07.7605,67.76050000000001,122.2,4,"34 23 Kimball, Charlie D/C/F 01:07.7605 122.200 4",kimballcharlie,23,kimballcharlie__23,855
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,25,41,SF to PI,2.300095,35,9,"Dixon, Scott",D/H/F,01:08.4148,68.4148,121.031,4,"35 9 Dixon, Scott D/H/F 01:08.4148 121.031 4",dixonscott,9,dixonscott__9,856
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,26,7,PO to BS,0.9375,1,27,"Rossi, Alexander",D/H/F,00:20.4255,20.4255,165.235,4,"1 27 Rossi, Alexander D/H/F 00:20.4255 165.235 4",rossialexander,27,rossialexander__27,682
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,26,8,PO to BS,0.9375,2,19,"Claman De Melo, Zachary (R)",D/H/F,00:20.6434,20.6434,163.491,0,"2 19 Claman De Melo, Zachary (R) D/H/F 00:20.6434 163.491 0",clamandemelozachary,19,clamandemelozachary__19,683
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,26,9,PO to BS,0.9375,3,28,"Hunter-Reay, Ryan",D/H/F,00:20.6977,20.6977,163.062,4,"3 28 Hunter-Reay, Ryan D/H/F 00:20.6977 163.062 4",hunterreayryan,28,hunterreayryan__28,684
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,26,10,PO to BS,0.9375,4,30,"Sato, Takuma",D/H/F,00:20.7628,20.7628,162.55,0,"4 30 Sato, Takuma D/H/F 00:20.7628 162.550 0",satotakuma,30,satotakuma__30,685
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,26,11,PO to BS,0.9375,5,98,"Andretti, Marco",D/H/F,00:20.8201,20.8201,162.103,0,"5 98 Andretti, Marco D/H/F 00:20.8201 162.103 0",andrettimarco,98,andrettimarco__98,686
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,26,12,PO to BS,0.9375,6,15,"Rahal, Graham",D/H/F,00:21.3631,21.3631,157.983,0,"6 15 Rahal, Graham D/H/F 00:21.3631 157.983 0",rahalgraham,15,rahalgraham__15,687
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,26,13,PO to BS,0.9375,7,17,"Daly, Conor",D/H/F,00:21.3916,21.3916,157.772,0,"7 17 Daly, Conor D/H/F 00:21.3916 157.772 0",dalyconor,17,dalyconor__17,688
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,26,14,PO to BS,0.9375,8,64,"Servia, Oriol",D/H/F,00:21.4237,21.4237,157.536,3,"8 64 Servia, Oriol D/H/F 00:21.4237 157.536 3",serviaoriol,64,serviaoriol__64,689
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,26,15,PO to BS,0.9375,9,26,"Veach, Zach",D/H/F,00:21.4599,21.4599,157.27,0,"9 26 Veach, Zach D/H/F 00:21.4599 157.270 0",veachzach,26,veachzach__26,690
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,26,16,PO to BS,0.9375,10,5,"Hinchcliffe, James",D/H/F,00:21.6521,21.6521,155.874,4,"10 5 Hinchcliffe, James D/H/F 00:21.6521 155.874 4",hinchcliffejames,5,hinchcliffejames__5,691
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,26,17,PO to BS,0.9375,11,6,"Wickens, Robert (R)",D/H/F,00:21.8657,21.8657,154.351,0,"11 6 Wickens, Robert (R) D/H/F 00:21.8657 154.351 0",wickensrobert,6,wickensrobert__6,692
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,26,18,PO to BS,0.9375,12,29,"Munoz, Carlos",D/H/F,00:22.1728,22.1728,152.214,0,"12 29 Munoz, Carlos D/H/F 00:22.1728 152.214 0",munozcarlos,29,munozcarlos__29,693
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,26,19,PO to BS,0.9375,13,9,"Dixon, Scott",D/H/F,00:22.2200,22.22,151.89,4,"13 9 Dixon, Scott D/H/F 00:22.2200 151.890 4",dixonscott,9,dixonscott__9,694
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,26,20,PO to BS,0.9375,14,60,"Harvey, Jack",D/H/F,00:22.3421,22.3421,151.06,0,"14 60 Harvey, Jack D/H/F 00:22.3421 151.060 0",harveyjack,60,harveyjack__60,695
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,26,21,PO to BS,0.9375,15,12,"Power, Will",D/C/F,00:22.4171,22.4171,150.555,0,"15 12 Power, Will D/C/F 00:22.4171 150.555 0",powerwill,12,powerwill__12,696
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,26,22,PO to BS,0.9375,16,23,"Kimball, Charlie",D/C/F,00:22.4900,22.49,150.067,0,"16 23 Kimball, Charlie D/C/F 00:22.4900 150.067 0",kimballcharlie,23,kimballcharlie__23,697
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,26,23,PO to BS,0.9375,17,21,"Pigot, Spencer",D/C/F,00:22.8006,22.8006,148.022,0,"17 21 Pigot, Spencer D/C/F 00:22.8006 148.022 0",pigotspencer,21,pigotspencer__21,698
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,26,24,PO to BS,0.9375,18,18,"Bourdais, Sebastien",D/H/F,00:23.0280,23.028,146.561,0,"18 18 Bourdais, Sebastien D/H/F 00:23.0280 146.561 0",bourdaissebastien,18,bourdaissebastien__18,699
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,26,25,PO to BS,0.9375,19,88,"Chaves, Gabby",D/C/F,00:23.0356,23.0356,146.512,0,"19 88 Chaves, Gabby D/C/F 00:23.0356 146.512 0",chavesgabby,88,chavesgabby__88,700
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,26,26,PO to BS,0.9375,20,25,"Wilson, Stefan",D/H/F,00:23.1316,23.1316,145.904,0,"20 25 Wilson, Stefan D/H/F 00:23.1316 145.904 0",wilsonstefan,25,wilsonstefan__25,701
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,26,27,PO to BS,0.9375,21,1,"Newgarden, Josef",D/C/F,00:23.1702,23.1702,145.661,0,"21 1 Newgarden, Josef D/C/F 00:23.1702 145.661 0",newgardenjosef,1,newgardenjosef__1,702
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,26,28,PO to BS,0.9375,22,7,"Howard, Jay",D/H/F,00:23.2208,23.2208,145.344,0,"22 7 Howard, Jay D/H/F 00:23.2208 145.344 0",howardjay,7,howardjay__7,703
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,26,29,PO to BS,0.9375,23,22,"Pagenaud, Simon",D/C/F,00:23.3121,23.3121,144.775,0,"23 22 Pagenaud, Simon D/C/F 00:23.3121 144.775 0",pagenaudsimon,22,pagenaudsimon__22,704
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,26,30,PO to BS,0.9375,24,14,"Kanaan, Tony",D/C/F,00:23.4290,23.429,144.052,0,"24 14 Kanaan, Tony D/C/F 00:23.4290 144.052 0",kanaantony,14,kanaantony__14,705
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,26,31,PO to BS,0.9375,25,66,"Hildebrand, JR",D/C/F,00:23.4666,23.4666,143.821,0,"25 66 Hildebrand, JR D/C/F 00:23.4666 143.821 0",hildebrandjr,66,hildebrandjr__66,706
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,26,32,PO to BS,0.9375,26,24,"Karam, Sage",D/C/F,00:23.6385,23.6385,142.776,0,"26 24 Karam, Sage D/C/F 00:23.6385 142.776 0",karamsage,24,karamsage__24,707
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,26,33,PO to BS,0.9375,27,13,"Patrick, Danica",D/C/F,00:23.8442,23.8442,141.544,0,"27 13 Patrick, Danica D/C/F 00:23.8442 141.544 0",patrickdanica,13,patrickdanica__13,708
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,26,34,PO to BS,0.9375,28,33,"Davison, James",D/C/F,00:23.8895,23.8895,141.275,0,"28 33 Davison, James D/C/F 00:23.8895 141.275 0",davisonjames,33,davisonjames__33,709
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,26,35,PO to BS,0.9375,29,59,"Chilton, Max",D/C/F,00:23.9129,23.9129,141.137,0,"29 59 Chilton, Max D/C/F 00:23.9129 141.137 0",chiltonmax,59,chiltonmax__59,710
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,26,36,PO to BS,0.9375,30,32,"Kaiser, Kyle (R)",D/C/F,00:24.0557,24.0557,140.299,0,"30 32 Kaiser, Kyle (R) D/C/F 00:24.0557 140.299 0",kaiserkyle,32,kaiserkyle__32,711
