year,entrant_key,driver_name,car_number,session_elapsed,session_elapsed_s,lap_number,section_count,page_count
2019,kanaantony__14,"Kanaan, Tony",14,00:00.3527,0.3527,1,1,1
2019,mannpippa__39,"Mann, Pippa",39,00:00.3528,0.3528,1,1,1
2019,dixonscott__9,"Dixon, Scott",9,00:00.3529,0.3529,1,1,1
2019,ericssonmarcus__7,"Ericsson, Marcus (R)",7,00:00.3530,0.353,1,1,1
2019,kanaantony__14,"Kanaan, Tony",14,00:00.3531,0.3531,1,1,1
2019,harveyjack__60,"Harvey, Jack",60,00:00.3532,0.3532,2,1,1
2019,newgardenjosef__2,"Newgarden, Josef",2,00:00.3532,0.3532,0,1,1
2019,pigotspencer__21,"Pigot, Spencer",21,00:00.3533,0.3533,0,1,1
2019,harveyjack__60,"Harvey, Jack",60,00:00.3534,0.3534,1,1,1
2019,kingjordan__42,"King, Jordan (R)",42,00:00.3534,0.3534,15,1,1
2019,satotakuma__30,"Sato, Takuma",30,00:00.3534,0.3534,1,1,1
2019,ferruccisantino__19,"Ferrucci, Santino (R)",19,00:00.3535,0.3535,1,1,1
2019,kingjordan__42,"King, Jordan (R)",42,00:00.3535,0.3535,3,1,1
2019,mannpippa__39,"Mann, Pippa",39,00:00.3535,0.3535,1,1,1
2019,serviaoriol__77,"Servia, Oriol",77,00:00.3535,0.3535,1,1,1
2019,ericssonmarcus__7,"Ericsson, Marcus (R)",7,00:00.3536,0.3536,4,1,1
2019,hanleyben__81,"Hanley, Ben (R)",81,00:00.3536,0.3536,8,1,1
2019,veachzach__26,"Veach, Zach",26,00:00.3537,0.3537,7,1,1
2019,dixonscott__9,"Dixon, Scott",9,00:00.3538,0.3538,2,1,1
2019,hinchcliffejames__5,"Hinchcliffe, James",5,00:00.3538,0.3538,1,1,1
2019,kaiserkyle__32,"Kaiser, Kyle",32,00:00.3538,0.3538,1,1,1
2019,veachzach__26,"Veach, Zach",26,00:00.3538,0.3538,7,1,1
2019,bourdaissebastien__18,"Bourdais, Sebastien",18,00:00.3539,0.3539,1,1,1
2019,carpentered__20,"Carpenter, Ed",20,00:00.3539,0.3539,0,1,1
2019,hildebrandjr__48,"Hildebrand, JR",48,00:00.3539,0.3539,1,1,1
2019,owardpatricio__31,"O'Ward, Patricio (R)",31,00:00.3539,0.3539,13,1,1
2019,rahalgraham__15,"Rahal, Graham",15,00:00.3539,0.3539,13,1,1
2019,davisonjames__33,"Davison, James",33,00:00.3540,0.354,2,1,1
2019,hertacolton__88,"Herta, Colton (R)",88,00:00.3540,0.354,8,1,1
2019,andrettimarco__98,"Andretti, Marco",98,00:00.3541,0.3541,1,1,1
2019,hanleyben__81,"Hanley, Ben (R)",81,00:00.3543,0.3543,13,1,1
2019,hinchcliffejames__5,"Hinchcliffe, James",5,00:00.3543,0.3543,1,1,1
2019,powerwill__12,"Power, Will",12,00:00.3544,0.3544,2,1,1
2019,hinchcliffejames__5T,"Hinchcliffe, James",5T,00:00.3546,0.3546,16,1,1
2019,alonsofernando__66,"Alonso, Fernando",66,00:00.3547,0.3547,7,1,1
2019,alonsofernando__66,"Alonso, Fernando",66,00:00.3547,0.3547,14,1,1
2019,davisonjames__33,"Davison, James",33,00:00.3548,0.3548,1,1,1
2019,leistmatheus__4,"Leist, Matheus",4,00:00.3548,0.3548,7,1,1
2019,castroneveshelio__3,"Castroneves, Helio",3,00:00.3549,0.3549,6,1,1
2019,rossialexander__27,"Rossi, Alexander",27,00:00.3549,0.3549,1,1,1
2019,rossialexander__27,"Rossi, Alexander",27,00:00.3549,0.3549,7,1,1
2019,rosenqvistfelix__10,"Rosenqvist, Felix (R)",10,00:00.3550,0.355,7,1,1
2019,chiltonmax__59,"Chilton, Max",59,00:00.3551,0.3551,7,1,1
2019,owardpatricio__31,"O'Ward, Patricio (R)",31,00:00.3551,0.3551,1,1,1
2019,rosenqvistfelix__10,"Rosenqvist, Felix (R)",10,00:00.3551,0.3551,7,1,1
2019,alonsofernando__66,"Alonso, Fernando",66,00:00.3553,0.3553,6,1,1
2019,harveyjack__60,"Harvey, Jack",60,00:00.3555,0.3555,0,1,1
2019,hinchcliffejames__5T,"Hinchcliffe, James",5T,00:00.3556,0.3556,13,1,1
2019,dalyconor__25,"Daly, Conor",25,00:00.3557,0.3557,6,1,1
2019,dalyconor__25,"Daly, Conor",25,00:00.3557,0.3557,7,1,1
2019,hildebrandjr__48,"Hildebrand, JR",48,00:00.3558,0.3558,0,1,1
2019,chiltonmax__59,"Chilton, Max",59,00:00.3559,0.3559,4,1,1
2019,dixonscott__9,"Dixon, Scott",9,00:00.3559,0.3559,6,1,1
2019,hunterreayryan__28,"Hunter-Reay, Ryan",28,00:00.3560,0.356,0,1,1
2019,satotakuma__30,"Sato, Takuma",30,00:00.3561,0.3561,0,1,1
2019,veachzach__26,"Veach, Zach",26,00:00.3562,0.3562,0,1,1
2019,karamsage__24,"Karam, Sage",24,00:00.3563,0.3563,25,1,1
2019,kimballcharlie__23,"Kimball, Charlie",23,00:00.3563,0.3563,3,1,1
2019,rahalgraham__15,"Rahal, Graham",15,00:00.3563,0.3563,12,1,1
2019,kimballcharlie__23,"Kimball, Charlie",23,00:00.3565,0.3565,2,1,1
2019,ericssonmarcus__7,"Ericsson, Marcus (R)",7,00:00.3569,0.3569,0,1,1
2019,ferruccisantino__19,"Ferrucci, Santino (R)",19,00:00.3569,0.3569,0,1,1
2019,kanaantony__14,"Kanaan, Tony",14,00:00.3570,0.357,0,1,1
2019,owardpatricio__31,"O'Ward, Patricio (R)",31,00:00.3571,0.3571,7,1,1
2019,kaiserkyle__32,"Kaiser, Kyle",32,00:00.3572,0.3572,1,1,1
2019,serviaoriol__77,"Servia, Oriol",77,00:00.3572,0.3572,1,1,1
2019,rosenqvistfelix__10,"Rosenqvist, Felix (R)",10,00:00.3573,0.3573,7,1,1
2019,hinchcliffejames__5T,"Hinchcliffe, James",5T,00:00.3577,0.3577,12,1,1
2019,hanleyben__81,"Hanley, Ben (R)",81,00:00.3578,0.3578,0,1,1
2019,leistmatheus__4,"Leist, Matheus",4,00:00.3578,0.3578,2,1,1
2019,karamsage__24,"Karam, Sage",24,00:00.3582,0.3582,18,1,1
2019,mannpippa__39,"Mann, Pippa",39,00:00.3582,0.3582,0,1,1
2019,chiltonmax__59,"Chilton, Max",59,00:00.3584,0.3584,1,1,1
2019,hinchcliffejames__5,"Hinchcliffe, James",5,00:00.3588,0.3588,0,1,1
2019,kaiserkyle__32,"Kaiser, Kyle",32,00:00.3589,0.3589,0,1,1
2019,kingjordan__42,"King, Jordan (R)",42,00:00.3589,0.3589,0,1,1
2019,newgardenjosef__2,"Newgarden, Josef",2,00:00.4791,0.4791,1,1,1
2019,hildebrandjr__48,"Hildebrand, JR",48,00:00.4813,0.4813,1,1,1
2019,powerwill__12,"Power, Will",12,00:00.4816,0.4816,3,1,1
2019,hertacolton__88,"Herta, Colton (R)",88,00:00.4826,0.4826,2,1,1
2019,kimballcharlie__23,"Kimball, Charlie",23,00:00.4830,0.483,1,1,1
2019,pigotspencer__21,"Pigot, Spencer",21,00:00.4831,0.4831,1,1,1
2019,andrettimarco__98,"Andretti, Marco",98,00:00.4832,0.4832,1,1,1
2019,bourdaissebastien__18,"Bourdais, Sebastien",18,00:00.4846,0.4846,2,1,1
2019,rahalgraham__15,"Rahal, Graham",15,00:00.4848,0.4848,5,1,1
2019,karamsage__24,"Karam, Sage",24,00:00.4851,0.4851,1,1,1
2019,carpentered__20,"Carpenter, Ed",20,00:00.4852,0.4852,1,1,1
2019,kaiserkyle__32,"Kaiser, Kyle",32,00:00.4852,0.4852,1,1,1
2019,castroneveshelio__3,"Castroneves, Helio",3,00:00.4853,0.4853,2,1,1
2019,kanaantony__14,"Kanaan, Tony",14,00:00.4853,0.4853,2,1,1
2019,pagenaudsimon__22,"Pagenaud, Simon",22,00:00.4853,0.4853,1,1,1
2019,hunterreayryan__28,"Hunter-Reay, Ryan",28,00:00.4856,0.4856,2,1,1
2019,jonesed__63,"Jones, Ed",63,00:00.4857,0.4857,1,1,1
2019,veachzach__26,"Veach, Zach",26,00:00.4858,0.4858,1,1,1
2019,rossialexander__27,"Rossi, Alexander",27,00:00.4859,0.4859,2,1,1
2019,rossialexander__27,"Rossi, Alexander",27,00:00.4859,0.4859,3,1,1
2019,owardpatricio__31,"O'Ward, Patricio (R)",31,00:00.4861,0.4861,1,1,1
2019,alonsofernando__66,"Alonso, Fernando",66,00:00.4863,0.4863,7,1,1
2019,kingjordan__42,"King, Jordan (R)",42,00:00.4863,0.4863,9,1,1
2019,dixonscott__9,"Dixon, Scott",9,00:00.4864,0.4864,3,1,1
2019,ericssonmarcus__7,"Ericsson, Marcus (R)",7,00:00.4867,0.4867,1,1,1
2019,serviaoriol__77,"Servia, Oriol",77,00:00.4867,0.4867,2,1,1
2019,davisonjames__33,"Davison, James",33,00:00.4868,0.4868,2,1,1
2019,hinchcliffejames__5,"Hinchcliffe, James",5,00:00.4876,0.4876,1,1,1
2019,leistmatheus__4,"Leist, Matheus",4,00:00.4877,0.4877,3,1,1
2019,dalyconor__25,"Daly, Conor",25,00:00.4878,0.4878,2,1,1
2019,mannpippa__39,"Mann, Pippa",39,00:00.4879,0.4879,1,1,1
2019,hinchcliffejames__5T,"Hinchcliffe, James",5T,00:00.4880,0.488,7,1,1
2019,rosenqvistfelix__10,"Rosenqvist, Felix (R)",10,00:00.4880,0.488,1,1,1
2019,ferruccisantino__19,"Ferrucci, Santino (R)",19,00:00.4885,0.4885,2,1,1
2019,hanleyben__81,"Hanley, Ben (R)",81,00:00.4886,0.4886,14,1,1
2019,harveyjack__60,"Harvey, Jack",60,00:00.4888,0.4888,1,1,1
2019,satotakuma__30,"Sato, Takuma",30,00:00.4890,0.489,4,1,1
2019,chiltonmax__59,"Chilton, Max",59,00:00.4908,0.4908,1,1,1
2019,kanaantony__14,"Kanaan, Tony",14,00:01.5577,1.5577,5,1,1
2019,dixonscott__9,"Dixon, Scott",9,00:01.5845,1.5845,11,1,1
2019,castroneveshelio__3,"Castroneves, Helio",3,00:01.6556,1.6556,5,1,1
2019,chiltonmax__59,"Chilton, Max",59,00:01.8283,1.8283,11,1,1
2019,pigotspencer__21,"Pigot, Spencer",21,00:01.8539,1.8539,5,1,1
2019,serviaoriol__77,"Servia, Oriol",77,00:01.8706,1.8706,5,1,1
2019,dalyconor__25,"Daly, Conor",25,00:01.9622,1.9622,11,1,1
2019,leistmatheus__4,"Leist, Matheus",4,00:01.9929,1.9929,11,1,1
2019,karamsage__24,"Karam, Sage",24,00:01.9951,1.9951,17,1,1
2019,jonesed__63,"Jones, Ed",63,00:02.0232,2.0232,5,1,1
2019,carpentered__20,"Carpenter, Ed",20,00:02.0384,2.0384,5,1,1
2019,davisonjames__33,"Davison, James",33,00:02.0449,2.0449,5,1,1
2019,alonsofernando__66,"Alonso, Fernando",66,00:02.0633,2.0633,10,1,1
2019,bourdaissebastien__18,"Bourdais, Sebastien",18,00:02.0740,2.074,5,1,1
2019,hinchcliffejames__5T,"Hinchcliffe, James",5T,00:02.0743,2.0743,17,1,1
2019,andrettimarco__98,"Andretti, Marco",98,00:02.0844,2.0844,5,1,1
2019,kimballcharlie__23,"Kimball, Charlie",23,00:02.0890,2.089,5,1,1
2019,hildebrandjr__48,"Hildebrand, JR",48,00:02.1310,2.131,5,1,1
2019,veachzach__26,"Veach, Zach",26,00:02.1355,2.1355,11,1,1
2019,pagenaudsimon__22,"Pagenaud, Simon",22,00:02.1460,2.146,5,1,1
2019,kaiserkyle__32,"Kaiser, Kyle",32,00:02.1608,2.1608,10,1,1
2019,harveyjack__60,"Harvey, Jack",60,00:02.1720,2.172,5,1,1
2019,hanleyben__81,"Hanley, Ben (R)",81,00:02.1839,2.1839,17,1,1
2019,hunterreayryan__28,"Hunter-Reay, Ryan",28,00:02.1937,2.1937,5,1,1
2019,rahalgraham__15,"Rahal, Graham",15,00:02.1956,2.1956,11,1,1
2019,ericssonmarcus__7,"Ericsson, Marcus (R)",7,00:02.1986,2.1986,5,1,1
2019,rossialexander__27,"Rossi, Alexander",27,00:02.1994,2.1994,5,1,1
2019,satotakuma__30,"Sato, Takuma",30,00:02.2037,2.2037,5,1,1
2019,hertacolton__88,"Herta, Colton (R)",88,00:02.2214,2.2214,5,1,1
2019,ferruccisantino__19,"Ferrucci, Santino (R)",19,00:02.2232,2.2232,5,1,1
2019,kingjordan__42,"King, Jordan (R)",42,00:02.2326,2.2326,7,1,1
2019,powerwill__12,"Power, Will",12,00:02.3107,2.3107,5,1,1
2019,owardpatricio__31,"O'Ward, Patricio (R)",31,00:02.3658,2.3658,5,1,1
2019,newgardenjosef__2,"Newgarden, Josef",2,00:02.5233,2.5233,5,1,1
2019,mannpippa__39,"Mann, Pippa",39,00:02.5387,2.5387,5,1,1
2019,rosenqvistfelix__10,"Rosenqvist, Felix (R)",10,00:02.6121,2.6121,5,1,1
2019,newgardenjosef__2,"Newgarden, Josef",2,00:02.8877,2.8877,1,1,1
2019,pigotspencer__21,"Pigot, Spencer",21,00:02.8884,2.8884,1,1,1
2019,hildebrandjr__48,"Hildebrand, JR",48,00:02.8986,2.8986,1,1,1
2019,powerwill__12,"Power, Will",12,00:02.8987,2.8987,2,1,1
2019,carpentered__20,"Carpenter, Ed",20,00:02.9003,2.9003,1,1,1
2019,bourdaissebastien__18,"Bourdais, Sebastien",18,00:02.9016,2.9016,2,1,1
2019,pagenaudsimon__22,"Pagenaud, Simon",22,00:02.9023,2.9023,1,1,1
2019,andrettimarco__98,"Andretti, Marco",98,00:02.9028,2.9028,2,1,1
2019,castroneveshelio__3,"Castroneves, Helio",3,00:02.9030,2.903,1,1,1
2019,karamsage__24,"Karam, Sage",24,00:02.9033,2.9033,1,1,1
2019,jonesed__63,"Jones, Ed",63,00:02.9035,2.9035,1,1,1
2019,hertacolton__88,"Herta, Colton (R)",88,00:02.9046,2.9046,1,1,1
2019,kimballcharlie__23,"Kimball, Charlie",23,00:02.9059,2.9059,1,1,1
2019,rossialexander__27,"Rossi, Alexander",27,00:02.9063,2.9063,2,1,1
2019,kanaantony__14,"Kanaan, Tony",14,00:02.9084,2.9084,1,1,1
2019,dixonscott__9,"Dixon, Scott",9,00:02.9101,2.9101,1,1,1
2019,serviaoriol__77,"Servia, Oriol",77,00:02.9117,2.9117,2,1,1
2019,hinchcliffejames__5,"Hinchcliffe, James",5,00:02.9166,2.9166,1,1,1
2019,mannpippa__39,"Mann, Pippa",39,00:02.9172,2.9172,1,1,1
2019,rahalgraham__15,"Rahal, Graham",15,00:02.9178,2.9178,13,1,1
2019,ericssonmarcus__7,"Ericsson, Marcus (R)",7,00:02.9182,2.9182,2,1,1
2019,alonsofernando__66,"Alonso, Fernando",66,00:02.9183,2.9183,7,1,1
2019,dalyconor__25,"Daly, Conor",25,00:02.9185,2.9185,2,1,1
2019,kaiserkyle__32,"Kaiser, Kyle",32,00:02.9187,2.9187,1,1,1
2019,leistmatheus__4,"Leist, Matheus",4,00:02.9196,2.9196,2,1,1
2019,hunterreayryan__28,"Hunter-Reay, Ryan",28,00:02.9198,2.9198,2,1,1
2019,kingjordan__42,"King, Jordan (R)",42,00:02.9201,2.9201,3,1,1
2019,davisonjames__33,"Davison, James",33,00:02.9206,2.9206,2,1,1
2019,veachzach__26,"Veach, Zach",26,00:02.9216,2.9216,7,1,1
2019,ferruccisantino__19,"Ferrucci, Santino (R)",19,00:02.9217,2.9217,2,1,1
2019,harveyjack__60,"Harvey, Jack",60,00:02.9239,2.9239,1,1,1
2019,hanleyben__81,"Hanley, Ben (R)",81,00:02.9245,2.9245,8,1,1
2019,owardpatricio__31,"O'Ward, Patricio (R)",31,00:02.9248,2.9248,1,1,1
2019,satotakuma__30,"Sato, Takuma",30,00:02.9258,2.9258,1,1,1
2019,rosenqvistfelix__10,"Rosenqvist, Felix (R)",10,00:02.9304,2.9304,13,1,1
2019,hinchcliffejames__5T,"Hinchcliffe, James",5T,00:02.9315,2.9315,13,1,1
2019,chiltonmax__59,"Chilton, Max",59,00:02.9379,2.9379,1,1,1
2019,pigotspencer__21,"Pigot, Spencer",21,00:03.1413,3.1413,0,1,1
2019,newgardenjosef__2,"Newgarden, Josef",2,00:03.1433,3.1433,0,1,1
2019,jonesed__63,"Jones, Ed",63,00:03.1451,3.1451,0,1,1
2019,pagenaudsimon__22,"Pagenaud, Simon",22,00:03.1473,3.1473,0,1,1
2019,powerwill__12,"Power, Will",12,00:03.1497,3.1497,1,1,1
2019,powerwill__12,"Power, Will",12,00:03.1497,3.1497,2,1,1
2019,andrettimarco__98,"Andretti, Marco",98,00:03.1523,3.1523,1,1,1
2019,carpentered__20,"Carpenter, Ed",20,00:03.1526,3.1526,0,1,1
2019,bourdaissebastien__18,"Bourdais, Sebastien",18,00:03.1530,3.153,1,1,1
2019,rossialexander__27,"Rossi, Alexander",27,00:03.1558,3.1558,6,1,1
2019,davisonjames__33,"Davison, James",33,00:03.1627,3.1627,1,1,1
2019,alonsofernando__66,"Alonso, Fernando",66,00:03.1631,3.1631,6,1,1
2019,hertacolton__88,"Herta, Colton (R)",88,00:03.1633,3.1633,1,1,1
2019,kanaantony__14,"Kanaan, Tony",14,00:03.1638,3.1638,0,1,1
2019,rahalgraham__15,"Rahal, Graham",15,00:03.1650,3.165,12,1,1
2019,hildebrandjr__48,"Hildebrand, JR",48,00:03.1660,3.166,0,1,1
2019,harveyjack__60,"Harvey, Jack",60,00:03.1664,3.1664,0,1,1
2019,ericssonmarcus__7,"Ericsson, Marcus (R)",7,00:03.1671,3.1671,0,1,1
2019,castroneveshelio__3,"Castroneves, Helio",3,00:03.1675,3.1675,0,1,1
2019,kimballcharlie__23,"Kimball, Charlie",23,00:03.1689,3.1689,0,1,1
2019,dalyconor__25,"Daly, Conor",25,00:03.1692,3.1692,0,1,1
2019,serviaoriol__77,"Servia, Oriol",77,00:03.1699,3.1699,0,1,1
2019,dixonscott__9,"Dixon, Scott",9,00:03.1737,3.1737,6,1,1
2019,satotakuma__30,"Sato, Takuma",30,00:03.1763,3.1763,0,1,1
2019,hunterreayryan__28,"Hunter-Reay, Ryan",28,00:03.1777,3.1777,0,1,1
2019,veachzach__26,"Veach, Zach",26,00:03.1778,3.1778,0,1,1
2019,rosenqvistfelix__10,"Rosenqvist, Felix (R)",10,00:03.1785,3.1785,6,1,1
2019,karamsage__24,"Karam, Sage",24,00:03.1795,3.1795,0,1,1
2019,hinchcliffejames__5,"Hinchcliffe, James",5,00:03.1810,3.181,0,1,1
2019,kingjordan__42,"King, Jordan (R)",42,00:03.1824,3.1824,8,1,1
2019,owardpatricio__31,"O'Ward, Patricio (R)",31,00:03.1847,3.1847,7,1,1
2019,kaiserkyle__32,"Kaiser, Kyle",32,00:03.1863,3.1863,0,1,1
2019,hanleyben__81,"Hanley, Ben (R)",81,00:03.1871,3.1871,1,1,1
2019,chiltonmax__59,"Chilton, Max",59,00:03.1877,3.1877,1,1,1
2019,leistmatheus__4,"Leist, Matheus",4,00:03.1880,3.188,1,1,1
2019,ferruccisantino__19,"Ferrucci, Santino (R)",19,00:03.1884,3.1884,0,1,1
2019,mannpippa__39,"Mann, Pippa",39,00:03.1943,3.1943,0,1,1
2019,hinchcliffejames__5T,"Hinchcliffe, James",5T,00:03.1968,3.1968,12,1,1
2019,pigotspencer__21,"Pigot, Spencer",21,00:03.6960,3.696,0,1,1
2019,newgardenjosef__2,"Newgarden, Josef",2,00:03.6993,3.6993,0,1,1
2019,jonesed__63,"Jones, Ed",63,00:03.7070,3.707,0,1,1
2019,powerwill__12,"Power, Will",12,00:03.7074,3.7074,2,1,1
2019,pagenaudsimon__22,"Pagenaud, Simon",22,00:03.7106,3.7106,0,1,1
2019,bourdaissebastien__18,"Bourdais, Sebastien",18,00:03.7117,3.7117,1,1,1
2019,bourdaissebastien__18,"Bourdais, Sebastien",18,00:03.7117,3.7117,2,1,1
2019,carpentered__20,"Carpenter, Ed",20,00:03.7118,3.7118,0,1,1
2019,hildebrandjr__48,"Hildebrand, JR",48,00:03.7138,3.7138,0,1,1
2019,andrettimarco__98,"Andretti, Marco",98,00:03.7147,3.7147,1,1,1
2019,rossialexander__27,"Rossi, Alexander",27,00:03.7206,3.7206,1,1,1
2019,kanaantony__14,"Kanaan, Tony",14,00:03.7217,3.7217,0,1,1
2019,ericssonmarcus__7,"Ericsson, Marcus (R)",7,00:03.7219,3.7219,0,1,1
2019,castroneveshelio__3,"Castroneves, Helio",3,00:03.7232,3.7232,0,1,1
2019,kimballcharlie__23,"Kimball, Charlie",23,00:03.7246,3.7246,0,1,1
2019,hertacolton__88,"Herta, Colton (R)",88,00:03.7257,3.7257,10,1,1
2019,davisonjames__33,"Davison, James",33,00:03.7284,3.7284,1,1,1
2019,karamsage__24,"Karam, Sage",24,00:03.7285,3.7285,0,1,1
2019,serviaoriol__77,"Servia, Oriol",77,00:03.7285,3.7285,1,1,1
2019,alonsofernando__66,"Alonso, Fernando",66,00:03.7297,3.7297,6,1,1
2019,dixonscott__9,"Dixon, Scott",9,00:03.7311,3.7311,0,1,1
2019,rahalgraham__15,"Rahal, Graham",15,00:03.7319,3.7319,12,1,1
2019,dalyconor__25,"Daly, Conor",25,00:03.7337,3.7337,1,1,1
2019,harveyjack__60,"Harvey, Jack",60,00:03.7377,3.7377,0,1,1
2019,satotakuma__30,"Sato, Takuma",30,00:03.7378,3.7378,0,1,1
2019,kingjordan__42,"King, Jordan (R)",42,00:03.7384,3.7384,2,1,1
2019,hinchcliffejames__5,"Hinchcliffe, James",5,00:03.7399,3.7399,0,1,1
2019,hunterreayryan__28,"Hunter-Reay, Ryan",28,00:03.7414,3.7414,0,1,1
2019,kaiserkyle__32,"Kaiser, Kyle",32,00:03.7417,3.7417,0,1,1
2019,leistmatheus__4,"Leist, Matheus",4,00:03.7421,3.7421,1,1,1
2019,mannpippa__39,"Mann, Pippa",39,00:03.7435,3.7435,0,1,1
2019,veachzach__26,"Veach, Zach",26,00:03.7436,3.7436,0,1,1
2019,owardpatricio__31,"O'Ward, Patricio (R)",31,00:03.7445,3.7445,0,1,1
2019,ferruccisantino__19,"Ferrucci, Santino (R)",19,00:03.7514,3.7514,0,1,1
2019,rosenqvistfelix__10,"Rosenqvist, Felix (R)",10,00:03.7517,3.7517,12,1,1
2019,hanleyben__81,"Hanley, Ben (R)",81,00:03.7526,3.7526,7,1,1
2019,chiltonmax__59,"Chilton, Max",59,00:03.7555,3.7555,0,1,1
2019,hinchcliffejames__5T,"Hinchcliffe, James",5T,00:03.7574,3.7574,12,1,1
2019,jonesed__63,"Jones, Ed",63,00:04.7419,4.7419,1,1,1
2019,powerwill__12,"Power, Will",12,00:04.7447,4.7447,1,1,1
2019,andrettimarco__98,"Andretti, Marco",98,00:04.7639,4.7639,11,1,1
2019,pagenaudsimon__22,"Pagenaud, Simon",22,00:04.7647,4.7647,1,1,1
2019,pigotspencer__21,"Pigot, Spencer",21,00:04.7671,4.7671,1,1,1
2019,hertacolton__88,"Herta, Colton (R)",88,00:04.7703,4.7703,7,1,1
2019,dalyconor__25,"Daly, Conor",25,00:04.7725,4.7725,10,1,1
2019,rossialexander__27,"Rossi, Alexander",27,00:04.7725,4.7725,7,1,1
2019,hildebrandjr__48,"Hildebrand, JR",48,00:04.7761,4.7761,1,1,1
2019,newgardenjosef__2,"Newgarden, Josef",2,00:04.7803,4.7803,3,1,1
2019,castroneveshelio__3,"Castroneves, Helio",3,00:04.7815,4.7815,7,1,1
2019,dixonscott__9,"Dixon, Scott",9,00:04.7833,4.7833,7,1,1
2019,karamsage__24,"Karam, Sage",24,00:04.7869,4.7869,7,1,1
2019,alonsofernando__66,"Alonso, Fernando",66,00:04.7875,4.7875,7,1,1
2019,ericssonmarcus__7,"Ericsson, Marcus (R)",7,00:04.7879,4.7879,1,1,1
2019,carpentered__20,"Carpenter, Ed",20,00:04.7904,4.7904,1,1,1
2019,davisonjames__33,"Davison, James",33,00:04.7912,4.7912,1,1,1
2019,hanleyben__81,"Hanley, Ben (R)",81,00:04.7985,4.7985,13,1,1
2019,rahalgraham__15,"Rahal, Graham",15,00:04.7990,4.799,7,1,1
2019,satotakuma__30,"Sato, Takuma",30,00:04.7998,4.7998,1,1,1
2019,leistmatheus__4,"Leist, Matheus",4,00:04.8008,4.8008,7,1,1
2019,mannpippa__39,"Mann, Pippa",39,00:04.8012,4.8012,1,1,1
2019,bourdaissebastien__18,"Bourdais, Sebastien",18,00:04.8021,4.8021,2,1,1
2019,kimballcharlie__23,"Kimball, Charlie",23,00:04.8035,4.8035,3,1,1
2019,owardpatricio__31,"O'Ward, Patricio (R)",31,00:04.8048,4.8048,7,1,1
2019,rosenqvistfelix__10,"Rosenqvist, Felix (R)",10,00:04.8088,4.8088,14,1,1
2019,kingjordan__42,"King, Jordan (R)",42,00:04.8092,4.8092,16,1,1
2019,kanaantony__14,"Kanaan, Tony",14,00:04.8096,4.8096,1,1,1
2019,hunterreayryan__28,"Hunter-Reay, Ryan",28,00:04.8103,4.8103,1,1,1
2019,harveyjack__60,"Harvey, Jack",60,00:04.8113,4.8113,1,1,1
2019,veachzach__26,"Veach, Zach",26,00:04.8116,4.8116,1,1,1
2019,hinchcliffejames__5,"Hinchcliffe, James",5,00:04.8129,4.8129,1,1,1
2019,ferruccisantino__19,"Ferrucci, Santino (R)",19,00:04.8145,4.8145,1,1,1
2019,hinchcliffejames__5T,"Hinchcliffe, James",5T,00:04.8157,4.8157,9,1,1
2019,jonesed__63,"Jones, Ed",63,00:04.8162,4.8162,1,1,1
2019,serviaoriol__77,"Servia, Oriol",77,00:04.8173,4.8173,2,1,1
2019,powerwill__12,"Power, Will",12,00:04.8275,4.8275,1,1,1
2019,chiltonmax__59,"Chilton, Max",59,00:04.8292,4.8292,1,1,1
2019,jonesed__63,"Jones, Ed",63,00:04.8366,4.8366,1,1,1
2019,pigotspencer__21,"Pigot, Spencer",21,00:04.8369,4.8369,1,1,1
2019,kaiserkyle__32,"Kaiser, Kyle",32,00:04.8382,4.8382,1,1,1
2019,pagenaudsimon__22,"Pagenaud, Simon",22,00:04.8397,4.8397,1,1,1
2019,hertacolton__88,"Herta, Colton (R)",88,00:04.8449,4.8449,7,1,1
2019,pagenaudsimon__22,"Pagenaud, Simon",22,00:04.8526,4.8526,1,1,1
2019,newgardenjosef__2,"Newgarden, Josef",2,00:04.8534,4.8534,3,1,1
2019,carpentered__20,"Carpenter, Ed",20,00:04.8560,4.856,1,1,1
2019,dixonscott__9,"Dixon, Scott",9,00:04.8578,4.8578,7,1,1
2019,powerwill__12,"Power, Will",12,00:04.8589,4.8589,4,1,1
2019,castroneveshelio__3,"Castroneves, Helio",3,00:04.8604,4.8604,1,1,1
2019,ericssonmarcus__7,"Ericsson, Marcus (R)",7,00:04.8631,4.8631,1,1,1
2019,rossialexander__27,"Rossi, Alexander",27,00:04.8635,4.8635,7,1,1
2019,pigotspencer__21,"Pigot, Spencer",21,00:04.8643,4.8643,1,1,1
2019,andrettimarco__98,"Andretti, Marco",98,00:04.8653,4.8653,11,1,1
2019,andrettimarco__98,"Andretti, Marco",98,00:04.8654,4.8654,11,1,1
2019,rossialexander__27,"Rossi, Alexander",27,00:04.8672,4.8672,7,1,1
2019,dalyconor__25,"Daly, Conor",25,00:04.8693,4.8693,7,1,1
2019,bourdaissebastien__18,"Bourdais, Sebastien",18,00:04.8726,4.8726,2,1,1
2019,dixonscott__9,"Dixon, Scott",9,00:04.8741,4.8741,2,1,1
2019,satotakuma__30,"Sato, Takuma",30,00:04.8741,4.8741,1,1,1
2019,davisonjames__33,"Davison, James",33,00:04.8743,4.8743,1,1,1
2019,dalyconor__25,"Daly, Conor",25,00:04.8761,4.8761,7,1,1
