fused_decision_id,year,driver,assumed_time_remaining_minutes,priority_wait_reduction_percent,retain_p_completed,withdraw_p_completed,retain_p_final_meets_benchmark,withdraw_p_final_meets_benchmark,withdraw_p_no_final_result,withdraw_p_final_worse_than_current,delta_benchmark_success_probability
DAY1::DAY1_2021_27_POST_FIRST_ATTEMPT,2021,Alexander Rossi,20,75,0.49135,1.0,1.0,0.51175,0.0,0.56795,-0.48824999999999996
DAY1::DAY1_2021_27_POST_FIRST_ATTEMPT,2021,Alexander Rossi,30,0,0.5,0.5,1.0,0.25525,0.5,0.7849,-0.74475
DAY1::DAY1_2021_27_POST_FIRST_ATTEMPT,2021,Alexander Rossi,30,25,0.5,0.7504,1.0,0.38395,0.2496,0.67565,-0.61605
DAY1::DAY1_2021_27_POST_FIRST_ATTEMPT,2021,Alexander Rossi,30,50,0.5,1.0,1.0,0.512,0.0,0.56815,-0.488
DAY1::DAY1_2021_27_POST_FIRST_ATTEMPT,2021,Alexander Rossi,30,75,0.5,1.0,1.0,0.512,0.0,0.56815,-0.488
DAY1::DAY1_2021_27_POST_FIRST_ATTEMPT,2021,Alexander Rossi,45,0,0.75605,0.75605,1.0,0.3913,0.24395,0.6703,-0.6087
DAY1::DAY1_2021_27_POST_FIRST_ATTEMPT,2021,Alexander Rossi,45,25,0.75605,1.0,1.0,0.51875,0.0,0.5616,-0.48124999999999996
DAY1::DAY1_2021_27_POST_FIRST_ATTEMPT,2021,Alexander Rossi,45,50,0.75605,1.0,1.0,0.51875,0.0,0.5616,-0.48124999999999996
DAY1::DAY1_2021_27_POST_FIRST_ATTEMPT,2021,Alexander Rossi,45,75,0.75605,1.0,1.0,0.51875,0.0,0.5616,-0.48124999999999996
DAY1::DAY1_2021_27_POST_FIRST_ATTEMPT,2021,Alexander Rossi,60,0,1.0,1.0,1.0,0.5104,0.0,0.5715,-0.48960000000000004
DAY1::DAY1_2021_27_POST_FIRST_ATTEMPT,2021,Alexander Rossi,60,25,1.0,1.0,1.0,0.5104,0.0,0.5715,-0.48960000000000004
DAY1::DAY1_2021_27_POST_FIRST_ATTEMPT,2021,Alexander Rossi,60,50,1.0,1.0,1.0,0.5104,0.0,0.5715,-0.48960000000000004
DAY1::DAY1_2021_27_POST_FIRST_ATTEMPT,2021,Alexander Rossi,60,75,1.0,1.0,1.0,0.5104,0.0,0.5715,-0.48960000000000004
DAY1::DAY1_2021_2_POST_FIRST_ATTEMPT,2021,Josef Newgarden,5,0,0.0,0.0,1.0,0.0,1.0,1.0,-1.0
DAY1::DAY1_2021_2_POST_FIRST_ATTEMPT,2021,Josef Newgarden,5,25,0.0,0.0,1.0,0.0,1.0,1.0,-1.0
DAY1::DAY1_2021_2_POST_FIRST_ATTEMPT,2021,Josef Newgarden,5,50,0.0,0.0,1.0,0.0,1.0,1.0,-1.0
DAY1::DAY1_2021_2_POST_FIRST_ATTEMPT,2021,Josef Newgarden,5,75,0.0,0.24635,1.0,0.1673,0.75365,0.90715,-0.8327
DAY1::DAY1_2021_2_POST_FIRST_ATTEMPT,2021,Josef Newgarden,10,0,0.2467,0.2467,1.0,0.1666,0.7533,0.9071,-0.8334
DAY1::DAY1_2021_2_POST_FIRST_ATTEMPT,2021,Josef Newgarden,10,25,0.2467,0.2467,1.0,0.1666,0.7533,0.9071,-0.8334
DAY1::DAY1_2021_2_POST_FIRST_ATTEMPT,2021,Josef Newgarden,10,50,0.2467,0.2467,1.0,0.1666,0.7533,0.9071,-0.8334
DAY1::DAY1_2021_2_POST_FIRST_ATTEMPT,2021,Josef Newgarden,10,75,0.2467,0.49635,1.0,0.3331,0.50365,0.81415,-0.6669
DAY1::DAY1_2021_2_POST_FIRST_ATTEMPT,2021,Josef Newgarden,15,0,0.24565,0.24565,1.0,0.16325,0.75435,0.908,-0.83675
DAY1::DAY1_2021_2_POST_FIRST_ATTEMPT,2021,Josef Newgarden,15,25,0.24565,0.4983,1.0,0.3325,0.5017,0.8119,-0.6675
DAY1::DAY1_2021_2_POST_FIRST_ATTEMPT,2021,Josef Newgarden,15,50,0.24565,0.4983,1.0,0.3325,0.5017,0.8119,-0.6675
DAY1::DAY1_2021_2_POST_FIRST_ATTEMPT,2021,Josef Newgarden,15,75,0.24565,1.0,1.0,0.6653,0.0,0.6222,-0.3347
DAY1::DAY1_2021_2_POST_FIRST_ATTEMPT,2021,Josef Newgarden,20,0,0.5008,0.5008,1.0,0.3338,0.4992,0.8127,-0.6662
DAY1::DAY1_2021_2_POST_FIRST_ATTEMPT,2021,Josef Newgarden,20,25,0.5008,0.5008,1.0,0.3338,0.4992,0.8127,-0.6662
DAY1::DAY1_2021_2_POST_FIRST_ATTEMPT,2021,Josef Newgarden,20,50,0.5008,0.75305,1.0,0.50415,0.24695,0.7175,-0.49585
DAY1::DAY1_2021_2_POST_FIRST_ATTEMPT,2021,Josef Newgarden,20,75,0.5008,1.0,1.0,0.67175,0.0,0.6221,-0.32825000000000004
DAY1::DAY1_2021_2_POST_FIRST_ATTEMPT,2021,Josef Newgarden,30,0,0.49335,0.49335,1.0,0.3341,0.50665,0.81395,-0.6658999999999999
DAY1::DAY1_2021_2_POST_FIRST_ATTEMPT,2021,Josef Newgarden,30,25,0.49335,0.7481,1.0,0.5058,0.2519,0.71715,-0.4942
DAY1::DAY1_2021_2_POST_FIRST_ATTEMPT,2021,Josef Newgarden,30,50,0.49335,1.0,1.0,0.67575,0.0,0.62025,-0.32425000000000004
DAY1::DAY1_2021_2_POST_FIRST_ATTEMPT,2021,Josef Newgarden,30,75,0.49335,1.0,1.0,0.67575,0.0,0.62025,-0.32425000000000004
DAY1::DAY1_2021_2_POST_FIRST_ATTEMPT,2021,Josef Newgarden,45,0,0.7482,0.7482,1.0,0.49925,0.2518,0.71785,-0.50075
DAY1::DAY1_2021_2_POST_FIRST_ATTEMPT,2021,Josef Newgarden,45,25,0.7482,1.0,1.0,0.6691,0.0,0.6196,-0.33089999999999997
DAY1::DAY1_2021_2_POST_FIRST_ATTEMPT,2021,Josef Newgarden,45,50,0.7482,1.0,1.0,0.6691,0.0,0.6196,-0.33089999999999997
DAY1::DAY1_2021_2_POST_FIRST_ATTEMPT,2021,Josef Newgarden,45,75,0.7482,1.0,1.0,0.6691,0.0,0.6196,-0.33089999999999997
DAY1::DAY1_2021_2_POST_FIRST_ATTEMPT,2021,Josef Newgarden,60,0,1.0,1.0,1.0,0.67395,0.0,0.61655,-0.32604999999999995
DAY1::DAY1_2021_2_POST_FIRST_ATTEMPT,2021,Josef Newgarden,60,25,1.0,1.0,1.0,0.67395,0.0,0.61655,-0.32604999999999995
DAY1::DAY1_2021_2_POST_FIRST_ATTEMPT,2021,Josef Newgarden,60,50,1.0,1.0,1.0,0.67395,0.0,0.61655,-0.32604999999999995
DAY1::DAY1_2021_2_POST_FIRST_ATTEMPT,2021,Josef Newgarden,60,75,1.0,1.0,1.0,0.67395,0.0,0.61655,-0.32604999999999995
DAY1::DAY1_2021_30_POST_FIRST_ATTEMPT,2021,Takuma Sato,5,0,0.0,0.0,1.0,0.0,1.0,1.0,-1.0
DAY1::DAY1_2021_30_POST_FIRST_ATTEMPT,2021,Takuma Sato,5,25,0.0,0.0,1.0,0.0,1.0,1.0,-1.0
DAY1::DAY1_2021_30_POST_FIRST_ATTEMPT,2021,Takuma Sato,5,50,0.0,0.0,1.0,0.0,1.0,1.0,-1.0
DAY1::DAY1_2021_30_POST_FIRST_ATTEMPT,2021,Takuma Sato,5,75,0.0,0.2488,1.0,0.18805,0.7512,0.85265,-0.81195
DAY1::DAY1_2021_30_POST_FIRST_ATTEMPT,2021,Takuma Sato,10,0,0.2535,0.2535,1.0,0.18945,0.7465,0.85035,-0.81055
DAY1::DAY1_2021_30_POST_FIRST_ATTEMPT,2021,Takuma Sato,10,25,0.2535,0.2535,1.0,0.18945,0.7465,0.85035,-0.81055
DAY1::DAY1_2021_30_POST_FIRST_ATTEMPT,2021,Takuma Sato,10,50,0.2535,0.2535,1.0,0.18945,0.7465,0.85035,-0.81055
DAY1::DAY1_2021_30_POST_FIRST_ATTEMPT,2021,Takuma Sato,10,75,0.2535,0.49995,1.0,0.37525,0.50005,0.7029,-0.62475
DAY1::DAY1_2021_30_POST_FIRST_ATTEMPT,2021,Takuma Sato,15,0,0.2573,0.2573,1.0,0.1912,0.7427,0.85025,-0.8088
DAY1::DAY1_2021_30_POST_FIRST_ATTEMPT,2021,Takuma Sato,15,25,0.2573,0.5062,1.0,0.3818,0.4938,0.699,-0.6182000000000001
DAY1::DAY1_2021_30_POST_FIRST_ATTEMPT,2021,Takuma Sato,15,50,0.2573,0.5062,1.0,0.3818,0.4938,0.699,-0.6182000000000001
DAY1::DAY1_2021_30_POST_FIRST_ATTEMPT,2021,Takuma Sato,15,75,0.2573,1.0,1.0,0.7552,0.0,0.4094,-0.24480000000000002
DAY1::DAY1_2021_30_POST_FIRST_ATTEMPT,2021,Takuma Sato,20,0,0.5039,0.5039,1.0,0.3781,0.4961,0.6973,-0.6219
DAY1::DAY1_2021_30_POST_FIRST_ATTEMPT,2021,Takuma Sato,20,25,0.5039,0.5039,1.0,0.3781,0.4961,0.6973,-0.6219
DAY1::DAY1_2021_30_POST_FIRST_ATTEMPT,2021,Takuma Sato,20,50,0.5039,0.755,1.0,0.56835,0.245,0.5461,-0.43165
DAY1::DAY1_2021_30_POST_FIRST_ATTEMPT,2021,Takuma Sato,20,75,0.5039,1.0,1.0,0.7501,0.0,0.40375,-0.2499
DAY1::DAY1_2021_30_POST_FIRST_ATTEMPT,2021,Takuma Sato,30,0,0.49615,0.49615,1.0,0.37555,0.50385,0.70815,-0.62445
DAY1::DAY1_2021_30_POST_FIRST_ATTEMPT,2021,Takuma Sato,30,25,0.49615,0.7468,1.0,0.5678,0.2532,0.55545,-0.43220000000000003
DAY1::DAY1_2021_30_POST_FIRST_ATTEMPT,2021,Takuma Sato,30,50,0.49615,1.0,1.0,0.7613,0.0,0.40215,-0.23870000000000002
DAY1::DAY1_2021_30_POST_FIRST_ATTEMPT,2021,Takuma Sato,30,75,0.49615,1.0,1.0,0.7613,0.0,0.40215,-0.23870000000000002
DAY1::DAY1_2021_30_POST_FIRST_ATTEMPT,2021,Takuma Sato,45,0,0.75075,0.75075,1.0,0.56945,0.24925,0.5516,-0.43055
DAY1::DAY1_2021_30_POST_FIRST_ATTEMPT,2021,Takuma Sato,45,25,0.75075,1.0,1.0,0.7586,0.0,0.40245,-0.24139999999999995
DAY1::DAY1_2021_30_POST_FIRST_ATTEMPT,2021,Takuma Sato,45,50,0.75075,1.0,1.0,0.7586,0.0,0.40245,-0.24139999999999995
DAY1::DAY1_2021_30_POST_FIRST_ATTEMPT,2021,Takuma Sato,45,75,0.75075,1.0,1.0,0.7586,0.0,0.40245,-0.24139999999999995
DAY1::DAY1_2021_30_POST_FIRST_ATTEMPT,2021,Takuma Sato,60,0,1.0,1.0,1.0,0.7545,0.0,0.41135,-0.24550000000000005
DAY1::DAY1_2021_30_POST_FIRST_ATTEMPT,2021,Takuma Sato,60,25,1.0,1.0,1.0,0.7545,0.0,0.41135,-0.24550000000000005
DAY1::DAY1_2021_30_POST_FIRST_ATTEMPT,2021,Takuma Sato,60,50,1.0,1.0,1.0,0.7545,0.0,0.41135,-0.24550000000000005
DAY1::DAY1_2021_30_POST_FIRST_ATTEMPT,2021,Takuma Sato,60,75,1.0,1.0,1.0,0.7545,0.0,0.41135,-0.24550000000000005
DAY1::DAY1_2021_3_POST_FIRST_ATTEMPT,2021,Scott McLaughlin,5,0,0.0,0.0,1.0,0.0,1.0,1.0,-1.0
DAY1::DAY1_2021_3_POST_FIRST_ATTEMPT,2021,Scott McLaughlin,5,25,0.0,0.0,1.0,0.0,1.0,1.0,-1.0
DAY1::DAY1_2021_3_POST_FIRST_ATTEMPT,2021,Scott McLaughlin,5,50,0.0,0.0,1.0,0.0,1.0,1.0,-1.0
DAY1::DAY1_2021_3_POST_FIRST_ATTEMPT,2021,Scott McLaughlin,5,75,0.0,0.25125,1.0,0.09525,0.74875,0.94525,-0.9047499999999999
DAY1::DAY1_2021_3_POST_FIRST_ATTEMPT,2021,Scott McLaughlin,10,0,0.2552,0.2552,1.0,0.0948,0.7448,0.94885,-0.9052
DAY1::DAY1_2021_3_POST_FIRST_ATTEMPT,2021,Scott McLaughlin,10,25,0.2552,0.2552,1.0,0.0948,0.7448,0.94885,-0.9052
DAY1::DAY1_2021_3_POST_FIRST_ATTEMPT,2021,Scott McLaughlin,10,50,0.2552,0.2552,1.0,0.0948,0.7448,0.94885,-0.9052
DAY1::DAY1_2021_3_POST_FIRST_ATTEMPT,2021,Scott McLaughlin,10,75,0.2552,0.4987,1.0,0.1852,0.5013,0.8988,-0.8148
DAY1::DAY1_2021_3_POST_FIRST_ATTEMPT,2021,Scott McLaughlin,15,0,0.2464,0.2464,1.0,0.0909,0.7536,0.94865,-0.9091
DAY1::DAY1_2021_3_POST_FIRST_ATTEMPT,2021,Scott McLaughlin,15,25,0.2464,0.5027,1.0,0.1851,0.4973,0.89725,-0.8149
DAY1::DAY1_2021_3_POST_FIRST_ATTEMPT,2021,Scott McLaughlin,15,50,0.2464,0.5027,1.0,0.1851,0.4973,0.89725,-0.8149
DAY1::DAY1_2021_3_POST_FIRST_ATTEMPT,2021,Scott McLaughlin,15,75,0.2464,1.0,1.0,0.37245,0.0,0.7946,-0.62755
DAY1::DAY1_2021_3_POST_FIRST_ATTEMPT,2021,Scott McLaughlin,20,0,0.5014,0.5014,1.0,0.1904,0.4986,0.89605,-0.8096
DAY1::DAY1_2021_3_POST_FIRST_ATTEMPT,2021,Scott McLaughlin,20,25,0.5014,0.5014,1.0,0.1904,0.4986,0.89605,-0.8096
DAY1::DAY1_2021_3_POST_FIRST_ATTEMPT,2021,Scott McLaughlin,20,50,0.5014,0.74825,1.0,0.2818,0.25175,0.847,-0.7182
DAY1::DAY1_2021_3_POST_FIRST_ATTEMPT,2021,Scott McLaughlin,20,75,0.5014,1.0,1.0,0.3799,0.0,0.7911,-0.6201
DAY1::DAY1_2021_3_POST_FIRST_ATTEMPT,2021,Scott McLaughlin,30,0,0.49595,0.49595,1.0,0.183,0.50405,0.90015,-0.817
DAY1::DAY1_2021_3_POST_FIRST_ATTEMPT,2021,Scott McLaughlin,30,25,0.49595,0.7529,1.0,0.277,0.2471,0.848,-0.723
DAY1::DAY1_2021_3_POST_FIRST_ATTEMPT,2021,Scott McLaughlin,30,50,0.49595,1.0,1.0,0.36795,0.0,0.7999,-0.63205
DAY1::DAY1_2021_3_POST_FIRST_ATTEMPT,2021,Scott McLaughlin,30,75,0.49595,1.0,1.0,0.36795,0.0,0.7999,-0.63205
DAY1::DAY1_2021_3_POST_FIRST_ATTEMPT,2021,Scott McLaughlin,45,0,0.7479,0.7479,1.0,0.28465,0.2521,0.84315,-0.7153499999999999
DAY1::DAY1_2021_3_POST_FIRST_ATTEMPT,2021,Scott McLaughlin,45,25,0.7479,1.0,1.0,0.37855,0.0,0.79135,-0.6214500000000001
DAY1::DAY1_2021_3_POST_FIRST_ATTEMPT,2021,Scott McLaughlin,45,50,0.7479,1.0,1.0,0.37855,0.0,0.79135,-0.6214500000000001
DAY1::DAY1_2021_3_POST_FIRST_ATTEMPT,2021,Scott McLaughlin,45,75,0.7479,1.0,1.0,0.37855,0.0,0.79135,-0.6214500000000001
DAY1::DAY1_2021_3_POST_FIRST_ATTEMPT,2021,Scott McLaughlin,60,0,1.0,1.0,1.0,0.37835,0.0,0.79105,-0.62165
DAY1::DAY1_2021_3_POST_FIRST_ATTEMPT,2021,Scott McLaughlin,60,25,1.0,1.0,1.0,0.37835,0.0,0.79105,-0.62165
DAY1::DAY1_2021_3_POST_FIRST_ATTEMPT,2021,Scott McLaughlin,60,50,1.0,1.0,1.0,0.37835,0.0,0.79105,-0.62165
DAY1::DAY1_2021_3_POST_FIRST_ATTEMPT,2021,Scott McLaughlin,60,75,1.0,1.0,1.0,0.37835,0.0,0.79105,-0.62165
DAY1::DAY1_2021_45_POST_FIRST_ATTEMPT,2021,Santino Ferrucci,5,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
DAY1::DAY1_2021_45_POST_FIRST_ATTEMPT,2021,Santino Ferrucci,5,25,0.0,0.0,0.0,0.0,1.0,1.0,0.0
DAY1::DAY1_2021_45_POST_FIRST_ATTEMPT,2021,Santino Ferrucci,5,50,0.0,0.0,0.0,0.0,1.0,1.0,0.0
DAY1::DAY1_2021_45_POST_FIRST_ATTEMPT,2021,Santino Ferrucci,5,75,0.0,0.24795,0.0,0.1217,0.75205,0.85,0.1217
DAY1::DAY1_2021_45_POST_FIRST_ATTEMPT,2021,Santino Ferrucci,10,0,0.25175,0.25175,0.12765,0.12765,0.74825,0.8448,0.0
DAY1::DAY1_2021_45_POST_FIRST_ATTEMPT,2021,Santino Ferrucci,10,25,0.25175,0.25175,0.12765,0.12765,0.74825,0.8448,0.0
DAY1::DAY1_2021_45_POST_FIRST_ATTEMPT,2021,Santino Ferrucci,10,50,0.25175,0.25175,0.12765,0.12765,0.74825,0.8448,0.0
DAY1::DAY1_2021_45_POST_FIRST_ATTEMPT,2021,Santino Ferrucci,10,75,0.25175,0.50175,0.12765,0.2554,0.49825,0.68915,0.12775
DAY1::DAY1_2021_45_POST_FIRST_ATTEMPT,2021,Santino Ferrucci,15,0,0.248,0.248,0.122,0.122,0.752,0.84905,0.0
DAY1::DAY1_2021_45_POST_FIRST_ATTEMPT,2021,Santino Ferrucci,15,25,0.248,0.4954,0.122,0.24945,0.5046,0.6945,0.12745
DAY1::DAY1_2021_45_POST_FIRST_ATTEMPT,2021,Santino Ferrucci,15,50,0.248,0.4954,0.122,0.24945,0.5046,0.6945,0.12745
DAY1::DAY1_2021_45_POST_FIRST_ATTEMPT,2021,Santino Ferrucci,15,75,0.248,1.0,0.122,0.5084,0.0,0.3795,0.38639999999999997
DAY1::DAY1_2021_45_POST_FIRST_ATTEMPT,2021,Santino Ferrucci,20,0,0.49825,0.49825,0.2561,0.2561,0.50175,0.6881,0.0
DAY1::DAY1_2021_45_POST_FIRST_ATTEMPT,2021,Santino Ferrucci,20,25,0.49825,0.49825,0.2561,0.2561,0.50175,0.6881,0.0
DAY1::DAY1_2021_45_POST_FIRST_ATTEMPT,2021,Santino Ferrucci,20,50,0.49825,0.7509,0.2561,0.3843,0.2491,0.53175,0.12819999999999998
DAY1::DAY1_2021_45_POST_FIRST_ATTEMPT,2021,Santino Ferrucci,20,75,0.49825,1.0,0.2561,0.5137,0.0,0.37515,0.25760000000000005
DAY1::DAY1_2021_45_POST_FIRST_ATTEMPT,2021,Santino Ferrucci,30,0,0.5038,0.5038,0.25455,0.25455,0.4962,0.6887,0.0
DAY1::DAY1_2021_45_POST_FIRST_ATTEMPT,2021,Santino Ferrucci,30,25,0.5038,0.7533,0.25455,0.37865,0.2467,0.5335,0.12409999999999999
DAY1::DAY1_2021_45_POST_FIRST_ATTEMPT,2021,Santino Ferrucci,30,50,0.5038,1.0,0.25455,0.50355,0.0,0.3794,0.24900000000000005
DAY1::DAY1_2021_45_POST_FIRST_ATTEMPT,2021,Santino Ferrucci,30,75,0.5038,1.0,0.25455,0.50355,0.0,0.3794,0.24900000000000005
DAY1::DAY1_2021_45_POST_FIRST_ATTEMPT,2021,Santino Ferrucci,45,0,0.75235,0.75235,0.3824,0.3824,0.24765,0.53235,0.0
DAY1::DAY1_2021_45_POST_FIRST_ATTEMPT,2021,Santino Ferrucci,45,25,0.75235,1.0,0.3824,0.50655,0.0,0.3784,0.12414999999999993
DAY1::DAY1_2021_45_POST_FIRST_ATTEMPT,2021,Santino Ferrucci,45,50,0.75235,1.0,0.3824,0.50655,0.0,0.3784,0.12414999999999993
DAY1::DAY1_2021_45_POST_FIRST_ATTEMPT,2021,Santino Ferrucci,45,75,0.75235,1.0,0.3824,0.50655,0.0,0.3784,0.12414999999999993
DAY1::DAY1_2021_45_POST_FIRST_ATTEMPT,2021,Santino Ferrucci,60,0,1.0,1.0,0.50675,0.50675,0.0,0.38175,0.0
DAY1::DAY1_2021_45_POST_FIRST_ATTEMPT,2021,Santino Ferrucci,60,25,1.0,1.0,0.50675,0.50675,0.0,0.38175,0.0
DAY1::DAY1_2021_45_POST_FIRST_ATTEMPT,2021,Santino Ferrucci,60,50,1.0,1.0,0.50675,0.50675,0.0,0.38175,0.0
DAY1::DAY1_2021_45_POST_FIRST_ATTEMPT,2021,Santino Ferrucci,60,75,1.0,1.0,0.50675,0.50675,0.0,0.38175,0.0
DAY1::DAY1_2021_47_POST_FIRST_ATTEMPT,2021,Conor Daly,5,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
DAY1::DAY1_2021_47_POST_FIRST_ATTEMPT,2021,Conor Daly,5,25,0.0,0.0,0.0,0.0,1.0,1.0,0.0
DAY1::DAY1_2021_47_POST_FIRST_ATTEMPT,2021,Conor Daly,5,50,0.0,0.0,0.0,0.0,1.0,1.0,0.0
DAY1::DAY1_2021_47_POST_FIRST_ATTEMPT,2021,Conor Daly,5,75,0.0,0.2488,0.0,0.064,0.7512,0.9113,0.064
DAY1::DAY1_2021_47_POST_FIRST_ATTEMPT,2021,Conor Daly,10,0,0.25005,0.25005,0.06325,0.06325,0.74995,0.91025,0.0
DAY1::DAY1_2021_47_POST_FIRST_ATTEMPT,2021,Conor Daly,10,25,0.25005,0.25005,0.06325,0.06325,0.74995,0.91025,0.0
DAY1::DAY1_2021_47_POST_FIRST_ATTEMPT,2021,Conor Daly,10,50,0.25005,0.25005,0.06325,0.06325,0.74995,0.91025,0.0
DAY1::DAY1_2021_47_POST_FIRST_ATTEMPT,2021,Conor Daly,10,75,0.25005,0.50395,0.06325,0.12885,0.49605,0.8197,0.06559999999999999
DAY1::DAY1_2021_47_POST_FIRST_ATTEMPT,2021,Conor Daly,15,0,0.25235,0.25235,0.06775,0.06775,0.74765,0.90685,0.0
DAY1::DAY1_2021_47_POST_FIRST_ATTEMPT,2021,Conor Daly,15,25,0.25235,0.4989,0.06775,0.13145,0.5011,0.8188,0.0637
DAY1::DAY1_2021_47_POST_FIRST_ATTEMPT,2021,Conor Daly,15,50,0.25235,0.4989,0.06775,0.13145,0.5011,0.8188,0.0637
DAY1::DAY1_2021_47_POST_FIRST_ATTEMPT,2021,Conor Daly,15,75,0.25235,1.0,0.06775,0.2615,0.0,0.63755,0.19375
DAY1::DAY1_2021_47_POST_FIRST_ATTEMPT,2021,Conor Daly,20,0,0.49475,0.49475,0.1274,0.1274,0.50525,0.82305,0.0
DAY1::DAY1_2021_47_POST_FIRST_ATTEMPT,2021,Conor Daly,20,25,0.49475,0.49475,0.1274,0.1274,0.50525,0.82305,0.0
DAY1::DAY1_2021_47_POST_FIRST_ATTEMPT,2021,Conor Daly,20,50,0.49475,0.7458,0.1274,0.19265,0.2542,0.7333,0.06524999999999997
DAY1::DAY1_2021_47_POST_FIRST_ATTEMPT,2021,Conor Daly,20,75,0.49475,1.0,0.1274,0.2597,0.0,0.64105,0.13229999999999997
DAY1::DAY1_2021_47_POST_FIRST_ATTEMPT,2021,Conor Daly,30,0,0.5018,0.5018,0.12775,0.12775,0.4982,0.8204,0.0
DAY1::DAY1_2021_47_POST_FIRST_ATTEMPT,2021,Conor Daly,30,25,0.5018,0.75195,0.12775,0.1941,0.24805,0.72945,0.06634999999999999
DAY1::DAY1_2021_47_POST_FIRST_ATTEMPT,2021,Conor Daly,30,50,0.5018,1.0,0.12775,0.2571,0.0,0.6409,0.12935
DAY1::DAY1_2021_47_POST_FIRST_ATTEMPT,2021,Conor Daly,30,75,0.5018,1.0,0.12775,0.2571,0.0,0.6409,0.12935
DAY1::DAY1_2021_47_POST_FIRST_ATTEMPT,2021,Conor Daly,45,0,0.74645,0.74645,0.19315,0.19315,0.25355,0.73245,0.0
DAY1::DAY1_2021_47_POST_FIRST_ATTEMPT,2021,Conor Daly,45,25,0.74645,1.0,0.19315,0.25905,0.0,0.63845,0.06590000000000001
DAY1::DAY1_2021_47_POST_FIRST_ATTEMPT,2021,Conor Daly,45,50,0.74645,1.0,0.19315,0.25905,0.0,0.63845,0.06590000000000001
DAY1::DAY1_2021_47_POST_FIRST_ATTEMPT,2021,Conor Daly,45,75,0.74645,1.0,0.19315,0.25905,0.0,0.63845,0.06590000000000001
DAY1::DAY1_2021_47_POST_FIRST_ATTEMPT,2021,Conor Daly,60,0,1.0,1.0,0.2572,0.2572,0.0,0.6409,0.0
DAY1::DAY1_2021_47_POST_FIRST_ATTEMPT,2021,Conor Daly,60,25,1.0,1.0,0.2572,0.2572,0.0,0.6409,0.0
DAY1::DAY1_2021_47_POST_FIRST_ATTEMPT,2021,Conor Daly,60,50,1.0,1.0,0.2572,0.2572,0.0,0.6409,0.0
DAY1::DAY1_2021_47_POST_FIRST_ATTEMPT,2021,Conor Daly,60,75,1.0,1.0,0.2572,0.2572,0.0,0.6409,0.0
DAY1::DAY1_2021_4_POST_FIRST_ATTEMPT,2021,Dalton Kellett,5,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
DAY1::DAY1_2021_4_POST_FIRST_ATTEMPT,2021,Dalton Kellett,5,25,0.0,0.0,0.0,0.0,1.0,1.0,0.0
DAY1::DAY1_2021_4_POST_FIRST_ATTEMPT,2021,Dalton Kellett,5,50,0.0,0.0,0.0,0.0,1.0,1.0,0.0
DAY1::DAY1_2021_4_POST_FIRST_ATTEMPT,2021,Dalton Kellett,5,75,0.0,0.25675,0.0,0.03645,0.74325,0.83265,0.03645
DAY1::DAY1_2021_4_POST_FIRST_ATTEMPT,2021,Dalton Kellett,10,0,0.25135,0.25135,0.03725,0.03725,0.74865,0.83115,0.0
DAY1::DAY1_2021_4_POST_FIRST_ATTEMPT,2021,Dalton Kellett,10,25,0.25135,0.25135,0.03725,0.03725,0.74865,0.83115,0.0
DAY1::DAY1_2021_4_POST_FIRST_ATTEMPT,2021,Dalton Kellett,10,50,0.25135,0.25135,0.03725,0.03725,0.74865,0.83115,0.0
DAY1::DAY1_2021_4_POST_FIRST_ATTEMPT,2021,Dalton Kellett,10,75,0.25135,0.50365,0.03725,0.07275,0.49635,0.66435,0.0355
DAY1::DAY1_2021_4_POST_FIRST_ATTEMPT,2021,Dalton Kellett,15,0,0.25065,0.25065,0.03495,0.03495,0.74935,0.8365,0.0
DAY1::DAY1_2021_4_POST_FIRST_ATTEMPT,2021,Dalton Kellett,15,25,0.25065,0.4968,0.03495,0.0681,0.5032,0.676,0.03314999999999999
DAY1::DAY1_2021_4_POST_FIRST_ATTEMPT,2021,Dalton Kellett,15,50,0.25065,0.4968,0.03495,0.0681,0.5032,0.676,0.03314999999999999
DAY1::DAY1_2021_4_POST_FIRST_ATTEMPT,2021,Dalton Kellett,15,75,0.25065,1.0,0.03495,0.14125,0.0,0.3456,0.10629999999999998
DAY1::DAY1_2021_4_POST_FIRST_ATTEMPT,2021,Dalton Kellett,20,0,0.5,0.5,0.0715,0.0715,0.5,0.6708,0.0
DAY1::DAY1_2021_4_POST_FIRST_ATTEMPT,2021,Dalton Kellett,20,25,0.5,0.5,0.0715,0.0715,0.5,0.6708,0.0
DAY1::DAY1_2021_4_POST_FIRST_ATTEMPT,2021,Dalton Kellett,20,50,0.5,0.7487,0.0715,0.10715,0.2513,0.507,0.03565
DAY1::DAY1_2021_4_POST_FIRST_ATTEMPT,2021,Dalton Kellett,20,75,0.5,1.0,0.0715,0.144,0.0,0.3428,0.0725
DAY1::DAY1_2021_4_POST_FIRST_ATTEMPT,2021,Dalton Kellett,30,0,0.4991,0.4991,0.07025,0.07025,0.5009,0.6729,0.0
DAY1::DAY1_2021_4_POST_FIRST_ATTEMPT,2021,Dalton Kellett,30,25,0.4991,0.74765,0.07025,0.1055,0.25235,0.5091,0.03524999999999999
